Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.000985	1.983352	2.129615	42.000000	30.000000	
0.000984	1.997531	2.099031	43.000000	34.000000	
0.000984	2.038284	2.097345	37.000000	37.000000	
0.000983	1.977155	2.105561	43.000000	39.000000	
0.000982	1.939867	2.129694	44.000000	26.000000	
0.000981	2.008063	2.130955	36.000000	28.000000	
0.000980	1.961169	2.105954	40.000000	29.000000	
0.000979	1.951580	2.048255	42.000000	37.000000	
0.000978	1.953669	2.105440	41.000000	29.000000	
0.000977	1.978387	2.117590	38.000000	38.000000	
0.000976	1.964226	2.042658	39.000000	39.000000	
0.000976	1.997995	2.049318	31.000000	43.000000	
0.000975	2.029392	2.063406	31.000000	42.000000	
0.000974	1.936602	2.060185	43.000000	40.000000	
0.000973	1.907202	2.093999	43.000000	34.000000	
0.000971	1.884522	2.079170	42.000000	39.000000	
0.000970	1.983746	2.049873	41.000000	36.000000	
0.000969	1.912916	2.125309	41.000000	33.000000	
0.000968	1.967925	2.066907	39.000000	35.000000	
0.000967	1.909269	2.088663	39.000000	31.000000	
0.000966	1.910520	2.043128	38.000000	45.000000	
0.000965	1.882547	2.034821	49.000000	42.000000	
0.000964	1.819154	2.040189	44.000000	41.000000	
0.000963	1.898476	2.016372	38.000000	46.000000	
0.000961	1.820926	2.014825	46.000000	41.000000	
0.000960	1.874710	2.066215	43.000000	31.000000	
0.000959	1.877082	2.050080	44.000000	35.000000	
0.000958	1.911325	2.056080	41.000000	41.000000	
0.000956	1.780261	2.008038	50.000000	42.000000	
0.000955	1.874252	2.039522	41.000000	37.000000	
0.000954	1.851935	2.071621	41.000000	31.000000	
0.000952	1.903664	2.115790	37.000000	25.000000	
0.000951	1.905616	2.051663	35.000000	39.000000	
0.000950	1.889234	2.087431	43.000000	34.000000	
0.000948	1.811668	2.040174	48.000000	37.000000	
0.000947	1.834540	2.005856	46.000000	48.000000	
0.000946	1.941161	2.021540	40.000000	43.000000	
0.000944	1.813339	1.989051	49.000000	45.000000	
0.000943	1.824749	1.959320	48.000000	46.000000	
0.000941	1.844252	1.963649	44.000000	42.000000	
0.000940	1.767649	2.035110	51.000000	41.000000	
0.000938	1.732940	2.008523	47.000000	39.000000	
0.000937	1.737847	2.029230	52.000000	34.000000	
0.000935	1.852567	1.980973	38.000000	42.000000	
0.000934	1.791468	1.987135	44.000000	42.000000	
0.000932	1.698273	1.998647	51.000000	36.000000	
0.000930	1.809736	2.032117	42.000000	38.000000	
0.000929	1.755439	2.019791	47.000000	37.000000	
0.000927	1.854357	2.007194	41.000000	34.000000	
0.000926	1.739466	2.027524	46.000000	36.000000	
0.000924	1.816853	1.973314	48.000000	44.000000	
0.000922	1.778917	2.003740	44.000000	36.000000	
0.000920	1.673444	2.038247	55.000000	39.000000	
0.000919	1.744324	1.972161	53.000000	37.000000	
0.000917	1.704467	1.930241	45.000000	43.000000	
0.000915	1.796502	1.972573	43.000000	42.000000	
0.000914	1.776405	2.066955	47.000000	28.000000	
0.000912	1.739191	1.985591	50.000000	37.000000	
0.000910	1.841129	2.000933	40.000000	34.000000	
0.000908	1.835410	1.945936	37.000000	44.000000	
0.000906	1.820242	2.008191	38.000000	41.000000	
0.000905	1.750301	1.956548	47.000000	43.000000	
0.000903	1.736133	1.946469	52.000000	36.000000	
0.000901	1.774931	1.917531	45.000000	39.000000	
0.000899	1.695240	1.966679	51.000000	40.000000	
0.000897	1.773900	1.986835	51.000000	34.000000	
0.000895	1.784277	1.926127	42.000000	38.000000	
0.000893	1.830302	1.946503	44.000000	40.000000	
0.000891	1.652288	1.891792	51.000000	48.000000	
0.000889	1.777283	1.922356	43.000000	40.000000	
0.000887	1.711570	1.964999	46.000000	38.000000	
0.000885	1.662454	1.954234	55.000000	41.000000	
0.000883	1.712511	1.941488	48.000000	40.000000	
0.000881	1.660984	1.924475	50.000000	46.000000	
0.000879	1.634489	1.957746	55.000000	40.000000	
0.000877	1.790731	1.967084	40.000000	38.000000	
0.000875	1.790142	1.868467	41.000000	50.000000	
0.000873	1.631085	1.821363	50.000000	48.000000	
0.000871	1.562460	1.920842	56.000000	40.000000	
0.000869	1.571850	1.905408	53.000000	42.000000	
0.000867	1.617116	1.983497	48.000000	33.000000	
0.000864	1.661833	1.875125	53.000000	46.000000	
0.000862	1.699258	1.913606	48.000000	37.000000	
0.000860	1.638590	1.882923	53.000000	42.000000	
0.000858	1.683204	1.908968	50.000000	41.000000	
0.000856	1.631576	1.834605	51.000000	45.000000	
0.000854	1.694695	1.938910	58.000000	36.000000	
0.000851	1.554689	1.856435	59.000000	41.000000	
0.000849	1.714921	1.870023	46.000000	48.000000	
0.000847	1.600174	1.926403	56.000000	42.000000	
0.000845	1.586366	1.943085	51.000000	38.000000	
0.000842	1.662939	1.888442	50.000000	42.000000	
0.000840	1.687195	1.847254	46.000000	45.000000	
0.000838	1.559856	1.791414	53.000000	52.000000	
0.000835	1.639468	1.836342	47.000000	51.000000	
0.000833	1.658775	1.901393	46.000000	45.000000	
0.000831	1.640385	1.934121	45.000000	37.000000	
0.000828	1.640860	1.859201	50.000000	47.000000	
0.000826	1.527359	1.865902	55.000000	47.000000	
0.000824	1.671719	1.887175	43.000000	44.000000	
0.000821	1.572911	1.881932	50.000000	43.000000	
0.000819	1.636601	1.761635	47.000000	48.000000	
0.000816	1.569314	1.832299	60.000000	43.000000	
0.000814	1.614172	1.843780	50.000000	40.000000	
0.000811	1.655048	1.901877	50.000000	38.000000	
0.000809	1.571895	1.813267	52.000000	48.000000	
0.000806	1.659094	1.860309	54.000000	44.000000	
0.000804	1.623133	1.797770	49.000000	45.000000	
0.000801	1.495209	1.853590	58.000000	39.000000	
0.000799	1.602660	1.853783	45.000000	46.000000	
0.000796	1.571484	1.828187	50.000000	48.000000	
0.000794	1.588291	1.849564	50.000000	47.000000	
0.000791	1.631530	1.837820	52.000000	40.000000	
0.000789	1.589268	1.811861	49.000000	42.000000	
0.000786	1.498278	1.798768	57.000000	44.000000	
0.000784	1.563454	1.811356	55.000000	52.000000	
0.000781	1.554736	1.722129	49.000000	47.000000	
0.000778	1.516341	1.794354	54.000000	46.000000	
0.000776	1.563650	1.882246	51.000000	40.000000	
0.000773	1.642300	1.814298	44.000000	45.000000	
0.000771	1.758302	1.850935	44.000000	44.000000	
0.000768	1.528036	1.822968	52.000000	46.000000	
0.000765	1.494199	1.860059	57.000000	42.000000	
0.000763	1.517533	1.902501	56.000000	47.000000	
0.000760	1.519379	1.884432	51.000000	36.000000	
0.000757	1.567631	1.872219	52.000000	48.000000	
0.000755	1.541810	1.751163	55.000000	51.000000	
0.000752	1.567368	1.786163	50.000000	48.000000	
0.000749	1.418070	1.869214	57.000000	41.000000	
0.000746	1.580853	1.742102	51.000000	56.000000	
0.000744	1.412243	1.767798	61.000000	51.000000	
0.000741	1.570357	1.832743	56.000000	47.000000	
0.000738	1.458828	1.731525	56.000000	46.000000	
0.000735	1.531679	1.895343	53.000000	40.000000	
0.000733	1.514822	1.774076	55.000000	43.000000	
0.000730	1.601678	1.808248	51.000000	41.000000	
0.000727	1.487875	1.929927	47.000000	34.000000	
0.000724	1.566940	1.808407	49.000000	45.000000	
0.000721	1.515239	1.879137	58.000000	46.000000	
0.000719	1.442944	1.739183	58.000000	51.000000	
0.000716	1.434252	1.859225	57.000000	41.000000	
0.000713	1.550399	1.889661	53.000000	43.000000	
0.000710	1.482392	1.771996	59.000000	48.000000	
0.000707	1.614020	1.940843	49.000000	36.000000	
0.000704	1.441513	1.651352	52.000000	54.000000	
0.000701	1.497567	1.790221	51.000000	48.000000	
0.000699	1.506564	1.802945	56.000000	41.000000	
0.000696	1.663402	1.777413	50.000000	46.000000	
0.000693	1.503474	1.740105	56.000000	55.000000	
0.000690	1.536432	1.825944	53.000000	40.000000	
0.000687	1.579827	1.838051	48.000000	35.000000	
0.000684	1.423030	1.835588	56.000000	40.000000	
0.000681	1.511821	1.778128	59.000000	39.000000	
0.000678	1.517597	1.884997	53.000000	29.000000	
0.000675	1.497786	1.713899	53.000000	49.000000	
0.000672	1.491559	1.776152	49.000000	46.000000	
0.000669	1.450223	1.694676	56.000000	50.000000	
0.000666	1.622565	1.808742	45.000000	45.000000	
0.000663	1.562438	1.795671	50.000000	40.000000	
0.000661	1.543659	1.783278	53.000000	44.000000	
0.000658	1.501348	1.721244	49.000000	47.000000	
0.000655	1.455569	1.810415	59.000000	47.000000	
0.000652	1.484448	1.739079	55.000000	44.000000	
0.000649	1.438750	1.842206	54.000000	42.000000	
0.000646	1.588701	1.702646	54.000000	50.000000	
0.000643	1.575722	1.819988	52.000000	37.000000	
0.000640	1.450197	1.688299	58.000000	47.000000	
0.000637	1.369839	1.737276	63.000000	43.000000	
0.000633	1.593498	1.739659	48.000000	50.000000	
0.000630	1.491256	1.666379	52.000000	53.000000	
0.000627	1.526998	1.820823	47.000000	41.000000	
0.000624	1.580581	1.803648	48.000000	48.000000	
0.000621	1.594152	1.705814	47.000000	46.000000	
0.000618	1.407891	1.650274	55.000000	53.000000	
0.000615	1.523359	1.586343	53.000000	57.000000	
0.000612	1.427844	1.751712	55.000000	42.000000	
0.000609	1.492919	1.760023	51.000000	47.000000	
0.000606	1.494203	1.767272	52.000000	38.000000	
0.000603	1.501375	1.652759	56.000000	51.000000	
0.000600	1.367255	1.705944	54.000000	44.000000	
0.000597	1.490001	1.726783	53.000000	43.000000	
0.000594	1.473297	1.813199	53.000000	44.000000	
0.000591	1.433315	1.771420	55.000000	44.000000	
0.000588	1.419102	1.775695	54.000000	46.000000	
0.000584	1.313302	1.685060	63.000000	49.000000	
0.000581	1.494073	1.827446	52.000000	38.000000	
0.000578	1.527495	1.733273	54.000000	48.000000	
0.000575	1.369929	1.715368	62.000000	43.000000	
0.000572	1.452863	1.824009	55.000000	36.000000	
0.000569	1.361372	1.557145	61.000000	56.000000	
0.000566	1.337964	1.709731	55.000000	40.000000	
0.000563	1.352218	1.668300	60.000000	48.000000	
0.000560	1.379260	1.706565	58.000000	48.000000	
0.000556	1.542441	1.808464	49.000000	38.000000	
0.000553	1.543583	1.693861	52.000000	48.000000	
0.000550	1.516004	1.777941	55.000000	39.000000	
0.000547	1.331884	1.693717	61.000000	46.000000	
0.000544	1.513354	1.748147	59.000000	44.000000	
0.000541	1.516344	1.740900	53.000000	43.000000	
0.000538	1.392655	1.690453	54.000000	50.000000	
0.000535	1.470602	1.665763	54.000000	48.000000	
0.000531	1.476771	1.828888	52.000000	42.000000	
0.000528	1.171472	1.749186	68.000000	51.000000	
0.000525	1.411933	1.617302	52.000000	54.000000	
0.000522	1.379677	1.743265	57.000000	44.000000	
0.000519	1.468269	1.605849	49.000000	59.000000	
0.000516	1.413199	1.743357	59.000000	46.000000	
0.000513	1.436387	1.766029	61.000000	43.000000	
0.000509	1.239044	1.731232	66.000000	42.000000	
0.000506	1.483838	1.730185	49.000000	47.000000	
0.000503	1.447986	1.806264	52.000000	41.000000	
0.000500	1.362714	1.732682	53.000000	47.000000	
0.000497	1.377786	1.771553	60.000000	35.000000	
0.000494	1.504998	1.722652	52.000000	45.000000	
0.000491	1.364312	1.636629	58.000000	52.000000	
0.000487	1.388590	1.711205	56.000000	43.000000	
0.000484	1.408610	1.668322	56.000000	50.000000	
0.000481	1.445185	1.592662	50.000000	53.000000	
0.000478	1.442845	1.762405	54.000000	46.000000	
0.000475	1.440268	1.718972	54.000000	45.000000	
0.000472	1.436053	1.699739	55.000000	52.000000	
0.000469	1.468588	1.737383	53.000000	42.000000	
0.000466	1.619372	1.769488	45.000000	46.000000	
0.000462	1.358459	1.720853	60.000000	45.000000	
0.000459	1.471118	1.704178	52.000000	50.000000	
0.000456	1.350672	1.671547	57.000000	52.000000	
0.000453	1.426626	1.651202	45.000000	44.000000	
0.000450	1.343127	1.633562	58.000000	56.000000	
0.000447	1.373355	1.751125	52.000000	40.000000	
0.000444	1.263293	1.781905	66.000000	45.000000	
0.000441	1.405629	1.660231	57.000000	47.000000	
0.000437	1.507602	1.756344	49.000000	39.000000	
0.000434	1.273046	1.740020	57.000000	44.000000	
0.000431	1.422309	1.639014	49.000000	49.000000	
0.000428	1.412559	1.693964	57.000000	52.000000	
0.000425	1.450917	1.664277	56.000000	53.000000	
0.000422	1.374564	1.755106	58.000000	44.000000	
0.000419	1.231013	1.708522	67.000000	50.000000	
0.000416	1.319778	1.533959	62.000000	60.000000	
0.000413	1.360059	1.656130	58.000000	44.000000	
0.000409	1.358317	1.649337	54.000000	45.000000	
0.000406	1.347242	1.615987	56.000000	55.000000	
0.000403	1.333481	1.497626	58.000000	54.000000	
0.000400	1.438781	1.677293	55.000000	42.000000	
0.000397	1.442683	1.662420	57.000000	53.000000	
0.000394	1.252912	1.584784	56.000000	53.000000	
0.000391	1.362507	1.756064	61.000000	39.000000	
0.000388	1.445555	1.832649	49.000000	45.000000	
0.000385	1.268601	1.635977	62.000000	52.000000	
0.000382	1.373086	1.707475	60.000000	47.000000	
0.000379	1.240344	1.689616	67.000000	42.000000	
0.000376	1.420391	1.719769	57.000000	47.000000	
0.000373	1.300023	1.549160	57.000000	58.000000	
0.000370	1.430231	1.625888	52.000000	46.000000	
0.000367	1.429524	1.639913	51.000000	47.000000	
0.000364	1.438527	1.603003	53.000000	49.000000	
0.000361	1.401495	1.718762	52.000000	39.000000	
0.000358	1.370433	1.640853	49.000000	53.000000	
0.000355	1.408008	1.721765	63.000000	48.000000	
0.000352	1.503599	1.664174	56.000000	51.000000	
0.000349	1.380819	1.636784	55.000000	51.000000	
0.000346	1.277985	1.507215	59.000000	58.000000	
0.000343	1.331287	1.713278	59.000000	51.000000	
0.000340	1.360504	1.635492	59.000000	52.000000	
0.000337	1.431465	1.697476	53.000000	43.000000	
0.000334	1.340964	1.703919	56.000000	51.000000	
0.000331	1.431556	1.728967	52.000000	45.000000	
0.000328	1.394977	1.701816	58.000000	43.000000	
0.000325	1.308077	1.797114	57.000000	42.000000	
0.000322	1.372103	1.744832	51.000000	45.000000	
0.000319	1.280762	1.799377	53.000000	38.000000	
0.000316	1.283658	1.609376	53.000000	50.000000	
0.000313	1.402767	1.729703	54.000000	49.000000	
0.000310	1.258799	1.575464	60.000000	52.000000	
0.000307	1.293744	1.726587	54.000000	45.000000	
0.000304	1.431933	1.585326	56.000000	52.000000	
0.000301	1.217801	1.699743	59.000000	54.000000	
0.000299	1.423275	1.614288	51.000000	52.000000	
0.000296	1.296831	1.734531	58.000000	43.000000	
0.000293	1.517387	1.696315	51.000000	45.000000	
0.000290	1.372218	1.710466	53.000000	46.000000	
0.000287	1.353744	1.703549	62.000000	50.000000	
0.000284	1.380361	1.658663	49.000000	51.000000	
0.000282	1.406714	1.659516	48.000000	47.000000	
0.000279	1.215456	1.616738	65.000000	49.000000	
0.000276	1.454397	1.651072	51.000000	50.000000	
0.000273	1.335138	1.716467	54.000000	44.000000	
0.000270	1.323429	1.814036	60.000000	40.000000	
0.000267	1.420907	1.680036	51.000000	54.000000	
0.000265	1.245857	1.696062	60.000000	44.000000	
0.000262	1.344804	1.493041	55.000000	59.000000	
0.000259	1.286691	1.623005	52.000000	48.000000	
0.000256	1.134181	1.674749	63.000000	48.000000	
0.000254	1.212539	1.641830	66.000000	56.000000	
0.000251	1.286326	1.701357	63.000000	42.000000	
0.000248	1.336632	1.623670	59.000000	49.000000	
0.000246	1.309356	1.641784	56.000000	47.000000	
0.000243	1.343178	1.616929	53.000000	50.000000	
0.000240	1.334654	1.750331	56.000000	39.000000	
0.000237	1.318033	1.691966	50.000000	47.000000	
0.000235	1.323034	1.620703	61.000000	54.000000	
0.000232	1.375963	1.618393	54.000000	60.000000	
0.000230	1.291509	1.627010	61.000000	58.000000	
0.000227	1.154378	1.628085	61.000000	45.000000	
0.000224	1.384241	1.660005	52.000000	49.000000	
0.000222	1.330451	1.711649	57.000000	48.000000	
0.000219	1.305586	1.647117	62.000000	41.000000	
0.000216	1.276013	1.673606	63.000000	46.000000	
0.000214	1.333076	1.660926	59.000000	50.000000	
0.000211	1.369525	1.667305	53.000000	41.000000	
0.000209	1.427983	1.685495	51.000000	49.000000	
0.000206	1.371226	1.642825	55.000000	52.000000	
0.000204	1.518249	1.564029	47.000000	55.000000	
0.000201	1.302658	1.597317	47.000000	50.000000	
0.000199	1.292122	1.637133	62.000000	50.000000	
0.000196	1.298703	1.734281	56.000000	44.000000	
0.000194	1.219657	1.730325	60.000000	44.000000	
0.000191	1.281972	1.753443	55.000000	46.000000	
0.000189	1.316066	1.780069	62.000000	41.000000	
0.000186	1.316691	1.642794	62.000000	49.000000	
0.000184	1.287263	1.605089	56.000000	57.000000	
0.000181	1.216222	1.745933	64.000000	48.000000	
0.000179	1.252385	1.594473	64.000000	51.000000	
0.000177	1.358831	1.648453	51.000000	50.000000	
0.000174	1.456269	1.639385	52.000000	47.000000	
0.000172	1.189291	1.728975	62.000000	46.000000	
0.000169	1.330777	1.653228	56.000000	49.000000	
0.000167	1.236668	1.620939	59.000000	53.000000	
0.000165	1.302950	1.699864	60.000000	50.000000	
0.000162	1.309070	1.669279	60.000000	52.000000	
0.000160	1.262130	1.795228	58.000000	43.000000	
0.000158	1.186293	1.519900	56.000000	57.000000	
0.000156	1.285732	1.676760	55.000000	43.000000	
0.000153	1.224815	1.666468	57.000000	47.000000	
0.000151	1.271723	1.710994	59.000000	49.000000	
0.000149	1.273541	1.653238	55.000000	50.000000	
0.000147	1.372889	1.575140	51.000000	47.000000	
0.000144	1.212572	1.608773	62.000000	54.000000	
0.000142	1.307350	1.661017	52.000000	41.000000	
0.000140	1.270907	1.583969	66.000000	54.000000	
0.000138	1.348899	1.624435	50.000000	50.000000	
0.000136	1.218498	1.734035	64.000000	42.000000	
0.000133	1.246905	1.664518	61.000000	44.000000	
0.000131	1.335766	1.741208	59.000000	44.000000	
0.000129	1.444552	1.703353	46.000000	47.000000	
0.000127	1.347638	1.732226	52.000000	41.000000	
0.000125	1.179979	1.662107	64.000000	50.000000	
0.000123	1.315535	1.776372	53.000000	44.000000	
0.000121	1.314315	1.581088	52.000000	46.000000	
0.000119	1.269756	1.588898	58.000000	52.000000	
0.000117	1.249292	1.589320	61.000000	49.000000	
0.000115	1.381567	1.649691	54.000000	43.000000	
0.000113	1.368739	1.602004	50.000000	51.000000	
0.000111	1.269663	1.620684	62.000000	47.000000	
0.000109	1.202559	1.719619	61.000000	49.000000	
0.000107	1.284894	1.743768	52.000000	45.000000	
0.000105	1.304030	1.646726	58.000000	46.000000	
0.000103	1.313336	1.676750	60.000000	46.000000	
0.000101	1.214344	1.691012	58.000000	49.000000	
0.000099	1.340994	1.672440	57.000000	46.000000	
0.000097	1.437845	1.739329	51.000000	42.000000	
0.000096	1.427079	1.694220	55.000000	46.000000	
0.000094	1.161984	1.580513	62.000000	55.000000	
0.000092	1.295673	1.632468	54.000000	42.000000	
0.000090	1.357855	1.766157	46.000000	40.000000	
0.000088	1.171939	1.575568	66.000000	53.000000	
0.000087	1.252677	1.598910	58.000000	53.000000	
0.000085	1.326133	1.673965	56.000000	48.000000	
0.000083	1.361201	1.645416	52.000000	46.000000	
0.000081	1.361186	1.656696	50.000000	44.000000	
0.000080	1.199304	1.541889	61.000000	55.000000	
0.000078	1.360788	1.653483	54.000000	46.000000	
0.000076	1.328244	1.658577	54.000000	49.000000	
0.000075	1.200996	1.712341	55.000000	42.000000	
0.000073	1.305627	1.626125	58.000000	49.000000	
0.000071	1.418688	1.627974	52.000000	47.000000	
0.000070	1.327373	1.568887	61.000000	55.000000	
0.000068	1.317016	1.733277	57.000000	41.000000	
0.000067	1.254535	1.593507	59.000000	50.000000	
0.000065	1.400018	1.601250	49.000000	53.000000	
0.000063	1.183769	1.626256	62.000000	49.000000	
0.000062	1.292031	1.696894	55.000000	47.000000	
0.000060	1.370522	1.574113	64.000000	48.000000	
0.000059	1.251853	1.494146	64.000000	54.000000	
0.000057	1.353101	1.624389	53.000000	50.000000	
0.000056	1.268848	1.651139	59.000000	50.000000	
0.000055	1.343317	1.511059	58.000000	61.000000	
0.000053	1.323703	1.612549	47.000000	51.000000	
0.000052	1.275589	1.710107	58.000000	50.000000	
0.000050	1.293779	1.639636	58.000000	47.000000	
0.000049	1.318710	1.531286	54.000000	53.000000	
0.000048	1.215316	1.613432	60.000000	48.000000	
0.000046	1.173422	1.804470	69.000000	43.000000	
0.000045	1.224316	1.599631	53.000000	55.000000	
0.000044	1.237814	1.715240	57.000000	49.000000	
0.000042	1.341393	1.808083	53.000000	45.000000	
0.000041	1.395093	1.646424	54.000000	42.000000	
0.000040	1.326158	1.523657	53.000000	49.000000	
0.000039	1.426245	1.675583	53.000000	49.000000	
0.000038	1.192796	1.628935	58.000000	52.000000	
0.000036	1.237165	1.705767	60.000000	48.000000	
0.000035	1.298470	1.639843	58.000000	47.000000	
0.000034	1.196987	1.653344	61.000000	40.000000	
0.000033	1.218387	1.656548	59.000000	46.000000	
0.000032	1.153185	1.640917	66.000000	48.000000	
0.000031	1.406811	1.768729	49.000000	44.000000	
0.000030	1.231387	1.697680	61.000000	48.000000	
0.000029	1.260142	1.638267	47.000000	49.000000	
0.000028	1.150403	1.732487	63.000000	42.000000	
0.000027	1.217122	1.647331	61.000000	51.000000	
0.000026	1.206973	1.594975	59.000000	46.000000	
0.000025	1.352038	1.522898	52.000000	58.000000	
0.000024	1.298291	1.628415	54.000000	53.000000	
0.000023	1.322186	1.737002	51.000000	45.000000	
0.000022	1.243676	1.570077	58.000000	54.000000	
0.000021	1.246143	1.697610	61.000000	40.000000	
0.000020	1.282333	1.649343	62.000000	50.000000	
0.000019	1.327268	1.695905	56.000000	50.000000	
0.000018	1.292197	1.411274	63.000000	59.000000	
0.000017	1.229795	1.657606	60.000000	42.000000	
0.000017	1.224906	1.773156	56.000000	41.000000	
0.000016	1.462410	1.685578	51.000000	46.000000	
0.000015	1.284535	1.662538	57.000000	51.000000	
0.000014	1.282527	1.639994	59.000000	51.000000	
0.000014	1.342524	1.698766	52.000000	51.000000	
0.000013	1.256022	1.683290	57.000000	49.000000	
0.000012	1.267847	1.545074	57.000000	50.000000	
0.000011	1.310109	1.559654	61.000000	53.000000	
0.000011	1.194235	1.656687	56.000000	54.000000	
0.000010	1.257786	1.584635	63.000000	54.000000	
0.000010	1.281166	1.536607	55.000000	57.000000	
0.000009	1.317109	1.600181	60.000000	51.000000	
0.000008	1.192621	1.617266	59.000000	47.000000	
0.000008	1.340731	1.732311	48.000000	47.000000	
0.000007	1.268208	1.572419	58.000000	58.000000	
0.000007	1.252308	1.657075	57.000000	45.000000	
0.000006	1.232662	1.693569	59.000000	44.000000	
0.000006	1.342574	1.595595	59.000000	53.000000	
0.000005	1.251865	1.660509	59.000000	46.000000	
0.000005	1.397805	1.528973	53.000000	53.000000	
0.000004	1.393922	1.712500	54.000000	44.000000	
0.000004	1.272520	1.576182	53.000000	50.000000	
0.000004	1.194106	1.796981	61.000000	51.000000	
0.000003	1.340190	1.518843	53.000000	59.000000	
0.000003	1.404293	1.639093	53.000000	46.000000	
0.000003	1.392476	1.614764	55.000000	53.000000	
0.000002	1.335427	1.755617	59.000000	46.000000	
0.000002	1.192170	1.627496	60.000000	54.000000	
0.000002	1.377137	1.674548	52.000000	44.000000	
0.000002	1.336712	1.605744	52.000000	50.000000	
0.000001	1.321646	1.713135	57.000000	51.000000	
0.000001	1.389228	1.684982	47.000000	43.000000	
0.000001	1.245839	1.577175	61.000000	48.000000	
0.000001	1.238410	1.713305	57.000000	46.000000	
0.000001	1.358936	1.730886	50.000000	42.000000	
0.000000	1.241536	1.664961	53.000000	47.000000	
0.000000	1.370571	1.630573	52.000000	50.000000	
0.000000	1.317972	1.611875	59.000000	47.000000	
0.000000	1.284600	1.647402	58.000000	50.000000	
0.000000	1.258278	1.604122	59.000000	53.000000	
0.000000	1.327556	1.665866	60.000000	51.000000	
