Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.000039	0.809135	0.849955	82.000000	78.000000	
0.000038	0.779242	0.837661	83.000000	75.000000	
0.000038	0.782760	0.863721	86.000000	76.000000	
0.000038	0.749696	0.843854	83.000000	81.000000	
0.000037	0.703418	0.798893	89.000000	85.000000	
0.000037	0.814882	0.812053	79.000000	83.000000	
0.000037	0.825395	0.833341	79.000000	80.000000	
0.000036	0.818185	0.761414	81.000000	82.000000	
0.000036	0.789719	0.833188	78.000000	81.000000	
0.000036	0.740309	0.867947	85.000000	78.000000	
0.000036	0.734721	0.810535	82.000000	74.000000	
0.000035	0.744800	0.878089	89.000000	79.000000	
0.000035	0.761319	0.823919	87.000000	84.000000	
0.000035	0.780711	0.870141	81.000000	78.000000	
0.000034	0.751997	0.856444	85.000000	79.000000	
0.000034	0.797832	0.787135	82.000000	82.000000	
0.000034	0.719157	0.834811	85.000000	78.000000	
0.000033	0.763114	0.817667	80.000000	80.000000	
0.000033	0.806706	0.828474	79.000000	81.000000	
0.000033	0.750039	0.816600	84.000000	81.000000	
0.000033	0.767951	0.823558	84.000000	81.000000	
0.000032	0.810538	0.821150	78.000000	84.000000	
0.000032	0.773378	0.831810	81.000000	76.000000	
0.000032	0.802898	0.816008	80.000000	82.000000	
0.000031	0.719624	0.850335	93.000000	77.000000	
0.000031	0.844405	0.840810	78.000000	73.000000	
0.000031	0.779931	0.853822	82.000000	81.000000	
0.000031	0.806021	0.768536	82.000000	87.000000	
0.000030	0.762766	0.786518	84.000000	85.000000	
0.000030	0.747032	0.900446	86.000000	72.000000	
0.000030	0.726637	0.874533	87.000000	71.000000	
0.000029	0.760352	0.777164	82.000000	84.000000	
0.000029	0.792267	0.877222	82.000000	74.000000	
0.000029	0.762783	0.812092	85.000000	75.000000	
0.000028	0.746297	0.889440	84.000000	76.000000	
0.000028	0.755218	0.848089	83.000000	76.000000	
0.000028	0.773439	0.801424	82.000000	77.000000	
0.000028	0.754304	0.837302	85.000000	78.000000	
0.000027	0.776624	0.880473	84.000000	73.000000	
0.000027	0.785242	0.812449	81.000000	82.000000	
0.000027	0.791834	0.825302	80.000000	80.000000	
0.000027	0.845236	0.865918	72.000000	72.000000	
0.000026	0.782322	0.807735	84.000000	83.000000	
0.000026	0.750054	0.837668	80.000000	72.000000	
0.000026	0.799628	0.800947	82.000000	80.000000	
0.000025	0.747504	0.818767	86.000000	75.000000	
0.000025	0.782215	0.891016	83.000000	77.000000	
0.000025	0.776631	0.838813	85.000000	82.000000	
0.000025	0.752219	0.879475	86.000000	78.000000	
0.000024	0.732966	0.845751	88.000000	76.000000	
0.000024	0.768397	0.849605	93.000000	77.000000	
0.000024	0.780793	0.834020	79.000000	80.000000	
0.000024	0.762632	0.818352	91.000000	82.000000	
0.000023	0.805343	0.865889	81.000000	76.000000	
0.000023	0.786200	0.808519	79.000000	80.000000	
0.000023	0.810554	0.818664	80.000000	79.000000	
0.000022	0.790491	0.755382	80.000000	82.000000	
0.000022	0.833929	0.798616	78.000000	85.000000	
0.000022	0.760828	0.838576	83.000000	81.000000	
0.000022	0.783969	0.826813	82.000000	79.000000	
0.000021	0.718742	0.793814	83.000000	81.000000	
0.000021	0.767775	0.795878	82.000000	85.000000	
0.000021	0.752610	0.829938	83.000000	79.000000	
0.000021	0.814990	0.856068	83.000000	74.000000	
0.000020	0.783286	0.793571	80.000000	83.000000	
0.000020	0.765786	0.787405	86.000000	83.000000	
0.000020	0.748837	0.846728	84.000000	77.000000	
0.000020	0.736775	0.811412	85.000000	78.000000	
0.000019	0.723417	0.784250	94.000000	77.000000	
