Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.000280	0.712220	0.712403	92.000000	92.000000	
0.000273	0.706870	0.715339	92.000000	92.000000	
0.000266	0.709561	0.712020	92.000000	92.000000	
0.000259	0.705402	0.706742	92.000000	92.000000	
0.000252	0.711133	0.710784	92.000000	92.000000	
0.000246	0.707223	0.704676	92.000000	92.000000	
0.000239	0.713225	0.715543	92.000000	92.000000	
0.000232	0.710480	0.712649	92.000000	92.000000	
0.000226	0.705738	0.709488	92.000000	92.000000	
0.000219	0.706502	0.707163	92.000000	92.000000	
0.000213	0.711246	0.705984	92.000000	92.000000	
0.000206	0.707430	0.706405	92.000000	92.000000	
0.000200	0.714290	0.708063	92.000000	92.000000	
0.000194	0.703338	0.707054	92.000000	92.000000	
0.000187	0.702651	0.706671	92.000000	92.000000	
0.000181	0.710284	0.708029	92.000000	92.000000	
0.000175	0.711648	0.703405	92.000000	92.000000	
0.000169	0.711591	0.709136	92.000000	92.000000	
0.000164	0.705663	0.710753	92.000000	92.000000	
0.000158	0.705155	0.705505	92.000000	92.000000	
0.000152	0.708420	0.702709	92.000000	92.000000	
0.000147	0.708753	0.704932	92.000000	92.000000	
0.000141	0.707864	0.706712	92.000000	92.000000	
0.000136	0.703449	0.707981	92.000000	92.000000	
0.000130	0.704982	0.700762	92.000000	92.000000	
0.000125	0.706712	0.706489	92.000000	92.000000	
0.000120	0.716144	0.706735	92.000000	92.000000	
0.000115	0.704974	0.701384	92.000000	92.000000	
0.000110	0.707966	0.704631	92.000000	92.000000	
0.000105	0.706277	0.704994	92.000000	92.000000	
0.000100	0.708581	0.710970	92.000000	92.000000	
0.000096	0.706245	0.702801	92.000000	92.000000	
0.000091	0.700913	0.711587	92.000000	92.000000	
0.000087	0.703271	0.713577	92.000000	92.000000	
0.000082	0.699979	0.715039	92.000000	92.000000	
0.000078	0.703145	0.704710	92.000000	92.000000	
0.000074	0.704084	0.711241	92.000000	92.000000	
0.000070	0.706101	0.708107	92.000000	92.000000	
0.000066	0.701393	0.704788	92.000000	92.000000	
0.000062	0.704848	0.699540	92.000000	92.000000	
0.000058	0.709149	0.705115	92.000000	92.000000	
0.000055	0.710115	0.703859	92.000000	92.000000	
0.000051	0.709278	0.702600	92.000000	92.000000	
0.000048	0.711511	0.707508	92.000000	92.000000	
0.000044	0.704785	0.708761	92.000000	92.000000	
0.000041	0.698771	0.706355	92.000000	92.000000	
0.000038	0.705576	0.701769	92.000000	92.000000	
0.000035	0.702738	0.710660	92.000000	92.000000	
0.000032	0.704623	0.700666	92.000000	92.000000	
0.000030	0.710900	0.705593	92.000000	92.000000	
0.000027	0.708495	0.699244	92.000000	92.000000	
0.000025	0.699936	0.703716	92.000000	92.000000	
0.000022	0.705855	0.703072	92.000000	92.000000	
0.000020	0.705432	0.709409	92.000000	92.000000	
0.000018	0.702892	0.706331	92.000000	92.000000	
0.000016	0.700221	0.710261	92.000000	92.000000	
0.000014	0.703349	0.708349	92.000000	92.000000	
0.000012	0.703015	0.708357	92.000000	92.000000	
0.000010	0.702123	0.706842	92.000000	92.000000	
0.000009	0.703735	0.708691	92.000000	92.000000	
0.000008	0.703407	0.702445	92.000000	92.000000	
0.000006	0.704482	0.705083	92.000000	92.000000	
0.000005	0.704786	0.702508	92.000000	92.000000	
0.000004	0.703046	0.702813	92.000000	92.000000	
0.000003	0.705958	0.705896	92.000000	92.000000	
0.000002	0.707538	0.705951	92.000000	92.000000	
0.000002	0.709997	0.709554	92.000000	92.000000	
0.000001	0.709699	0.702271	92.000000	92.000000	
0.000001	0.709878	0.703545	92.000000	92.000000	
0.000000	0.706786	0.705674	92.000000	92.000000	
0.000000	0.704498	0.704298	92.000000	92.000000	
