Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	1.191007	1.190295	76.000000	76.000000	
0.001000	1.162938	1.121766	76.000000	76.000000	
0.001000	1.155933	1.136473	76.000000	76.000000	
0.000999	1.135408	1.113328	76.000000	76.000000	
0.000999	1.132707	1.136696	76.000000	76.000000	
0.000998	1.120467	1.108905	76.000000	76.000000	
0.000998	1.088722	1.099329	76.000000	76.000000	
0.000997	1.095573	1.096476	76.000000	76.000000	
0.000996	1.092379	1.073954	76.000000	76.000000	
0.000995	1.070644	1.101925	76.000000	76.000000	
0.000994	1.071149	1.077799	76.000000	76.000000	
0.000993	1.071459	1.045933	76.000000	76.000000	
0.000991	1.055502	1.042762	76.000000	76.000000	
0.000990	1.058341	1.048792	76.000000	76.000000	
0.000988	1.047657	1.008919	76.000000	76.000000	
0.000986	1.034177	1.007263	76.000000	76.000000	
0.000984	1.000291	1.007864	76.000000	76.000000	
0.000982	1.003321	0.987737	76.000000	76.000000	
0.000980	0.998162	0.990656	76.000000	76.000000	
0.000978	0.983233	0.985367	76.000000	76.000000	
0.000976	0.971229	0.991900	76.000000	76.000000	
0.000973	0.964408	0.974522	76.000000	76.000000	
0.000970	0.972410	0.968776	76.000000	76.000000	
0.000968	0.954958	0.983618	76.000000	76.000000	
0.000965	0.967881	0.979067	76.000000	76.000000	
0.000962	0.954363	0.951040	76.000000	76.000000	
0.000959	0.948085	0.950836	76.000000	76.000000	
0.000956	0.934429	0.936309	76.000000	76.000000	
0.000952	0.950769	0.939674	76.000000	76.000000	
0.000949	0.931836	0.942854	76.000000	76.000000	
0.000946	0.930318	0.929170	76.000000	76.000000	
0.000942	0.941623	0.952583	76.000000	76.000000	
0.000938	0.931123	0.957403	76.000000	76.000000	
0.000934	0.932131	0.955520	76.000000	76.000000	
0.000930	0.944306	0.938329	76.000000	76.000000	
0.000926	0.929723	0.928849	76.000000	76.000000	
0.000922	0.926902	0.930042	76.000000	76.000000	
0.000918	0.923223	0.932388	76.000000	76.000000	
0.000914	0.924433	0.935148	76.000000	76.000000	
0.000909	0.920775	0.939323	76.000000	76.000000	
0.000905	0.920383	0.929057	76.000000	76.000000	
0.000900	0.930115	0.919119	76.000000	76.000000	
0.000895	0.906162	0.914149	76.000000	76.000000	
0.000890	0.919135	0.924072	76.000000	76.000000	
0.000885	0.918074	0.916656	76.000000	76.000000	
0.000880	0.920584	0.906891	76.000000	76.000000	
0.000875	0.906694	0.915750	76.000000	76.000000	
0.000870	0.908507	0.909808	76.000000	76.000000	
0.000864	0.910115	0.917873	76.000000	76.000000	
0.000859	0.907343	0.914962	76.000000	76.000000	
0.000854	0.906700	0.919840	76.000000	76.000000	
0.000848	0.908819	0.912948	76.000000	76.000000	
0.000842	0.908454	0.923970	76.000000	76.000000	
0.000837	0.905675	0.912122	76.000000	76.000000	
0.000831	0.903334	0.913048	76.000000	76.000000	
0.000825	0.906506	0.900651	76.000000	76.000000	
0.000819	0.903449	0.907517	76.000000	76.000000	
0.000813	0.915073	0.911447	76.000000	76.000000	
0.000806	0.905751	0.916546	76.000000	76.000000	
0.000800	0.893499	0.908512	76.000000	76.000000	
0.000794	0.903432	0.913686	76.000000	76.000000	
0.000788	0.902346	0.908645	76.000000	76.000000	
0.000781	0.901154	0.897279	76.000000	76.000000	
0.000775	0.894489	0.904166	76.000000	76.000000	
0.000768	0.897969	0.903074	76.000000	76.000000	
