Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	1.108932	0.958030	82.300003	90.000000	
0.001000	1.059277	0.986368	83.099998	90.000000	
0.001000	1.044174	0.956327	84.599998	90.000000	
0.001000	0.984767	0.949279	86.099998	90.000000	
0.001000	1.001229	0.964209	88.199997	90.000000	
0.001000	0.985466	0.957884	88.800003	89.900002	
0.001000	0.970892	0.922262	89.000000	89.900002	
0.001000	0.939537	0.907872	89.099998	90.000000	
0.000999	0.932128	0.910960	89.599998	90.000000	
0.000999	0.941574	0.870755	89.800003	90.000000	
0.000999	0.884204	0.893273	90.000000	90.000000	
0.000999	0.900268	0.885868	90.000000	90.000000	
0.000999	0.884275	0.862323	90.000000	90.000000	
0.000998	0.878423	0.879207	90.000000	90.000000	
0.000998	0.858525	0.859597	90.000000	90.000000	
0.000998	0.865592	0.843087	90.000000	90.000000	
0.000997	0.872132	0.865047	90.000000	90.000000	
0.000997	0.846311	0.837609	90.000000	90.000000	
0.000997	0.837009	0.836755	90.000000	90.000000	
0.000996	0.833821	0.866380	90.000000	90.000000	
0.000996	0.820414	0.846817	90.000000	90.000000	
0.000996	0.840948	0.847253	90.000000	90.000000	
0.000995	0.824404	0.846631	90.000000	90.000000	
0.000995	0.838423	0.856868	90.000000	90.000000	
0.000994	0.805925	0.842658	90.000000	90.000000	
0.000994	0.812337	0.835891	90.000000	90.000000	
0.000993	0.802056	0.815222	90.000000	90.000000	
0.000993	0.815675	0.828667	90.000000	90.000000	
0.000992	0.797612	0.827277	90.000000	90.000000	
0.000992	0.811076	0.801556	90.000000	90.000000	
0.000991	0.801738	0.803098	90.000000	90.000000	
0.000991	0.807569	0.815611	90.000000	90.000000	
0.000990	0.782062	0.800119	90.000000	90.000000	
0.000989	0.762866	0.796636	90.000000	90.000000	
0.000989	0.765107	0.789573	90.000000	90.000000	
0.000988	0.754141	0.765995	90.000000	90.000000	
0.000987	0.768069	0.762010	90.000000	90.000000	
0.000987	0.743955	0.764607	90.000000	90.000000	
0.000986	0.723379	0.754992	90.000000	90.000000	
0.000985	0.734666	0.743068	90.000000	90.000000	
0.000984	0.720424	0.747514	90.000000	90.000000	
0.000984	0.719014	0.729724	90.000000	90.000000	
0.000983	0.708794	0.737533	90.000000	90.000000	
0.000982	0.721493	0.712962	90.000000	90.000000	
0.000981	0.711549	0.739007	90.000000	90.000000	
0.000980	0.702709	0.726675	90.000000	90.000000	
0.000979	0.707435	0.734890	90.000000	90.000000	
0.000978	0.708854	0.717749	90.000000	90.000000	
0.000977	0.703153	0.728058	90.000000	90.000000	
0.000976	0.703605	0.721967	90.000000	90.000000	
0.000976	0.699727	0.715020	90.000000	90.000000	
0.000975	0.704037	0.726177	90.000000	90.000000	
0.000974	0.701319	0.723798	90.000000	90.000000	
