Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	1.512319	1.498236	6.000000	6.000000	
0.001000	1.502270	1.492023	6.000000	6.000000	
0.001000	1.488913	1.466105	6.000000	6.000000	
0.001000	1.462014	1.433240	6.000000	6.000000	
0.001000	1.451384	1.399386	6.000000	6.000000	
0.001000	1.409132	1.394907	6.000000	6.000000	
0.001000	1.399962	1.388942	6.000000	6.000000	
0.001000	1.389096	1.353121	6.000000	6.000000	
0.000999	1.356647	1.369647	6.000000	6.000000	
0.000999	1.367027	1.334435	6.000000	6.000000	
0.000999	1.342624	1.308187	6.000000	6.000000	
0.000999	1.326544	1.299233	6.000000	6.000000	
0.000999	1.322354	1.288069	6.000000	6.000000	
0.000998	1.275484	1.274543	6.000000	6.000000	
0.000998	1.297581	1.275768	6.000000	6.000000	
0.000998	1.261222	1.254039	6.000000	6.000000	
0.000997	1.257014	1.250386	6.000000	6.000000	
0.000997	1.233847	1.212188	6.000000	6.000000	
0.000997	1.238349	1.195206	29.200001	70.500000	
0.000996	1.212888	1.190721	76.099998	88.000000	
0.000996	1.197176	1.203461	88.000000	88.000000	
0.000996	1.195083	1.175116	88.000000	88.000000	
0.000995	1.182644	1.162336	88.000000	88.000000	
0.000995	1.169999	1.162918	88.000000	88.000000	
0.000994	1.151104	1.143076	88.000000	88.000000	
0.000994	1.146492	1.140620	88.000000	88.000000	
0.000993	1.149106	1.125033	88.000000	88.000000	
0.000993	1.125019	1.127224	88.000000	88.000000	
0.000992	1.119285	1.102933	88.000000	88.000000	
0.000992	1.109775	1.086923	88.000000	88.000000	
0.000991	1.097846	1.055431	88.000000	88.000000	
0.000991	1.069132	1.066581	88.000000	88.000000	
0.000990	1.060305	1.042670	88.000000	88.000000	
0.000989	1.043970	1.034982	88.000000	88.000000	
0.000989	1.007070	0.985093	88.000000	88.000000	
0.000988	0.999904	0.989077	88.000000	88.000000	
0.000987	0.972552	0.981062	88.000000	88.000000	
0.000987	0.958235	0.949089	88.000000	88.000000	
0.000986	0.958470	0.958559	88.000000	88.000000	
0.000985	0.943944	0.944294	88.000000	88.000000	
0.000984	0.932969	0.934055	88.000000	88.000000	
0.000984	0.922567	0.925117	88.000000	88.000000	
0.000983	0.915815	0.921178	88.000000	88.000000	
0.000982	0.915440	0.916003	88.000000	88.000000	
0.000981	0.912312	0.899342	88.000000	88.000000	
0.000980	0.895700	0.908829	88.000000	88.000000	
0.000979	0.890995	0.891181	88.000000	88.000000	
0.000978	0.894372	0.897065	88.000000	88.000000	
0.000977	0.884720	0.885491	88.000000	88.000000	
0.000976	0.876780	0.882938	88.000000	88.000000	
0.000976	0.874190	0.877669	88.000000	88.000000	
0.000975	0.874347	0.873913	88.000000	88.000000	
0.000974	0.872046	0.866391	88.000000	88.000000	
0.000973	0.859113	0.867910	88.000000	88.000000	
0.000971	0.859985	0.865057	88.000000	88.000000	
0.000970	0.854295	0.856914	88.000000	88.000000	
0.000969	0.846873	0.857512	88.000000	88.000000	
0.000968	0.851843	0.844123	88.000000	88.000000	
0.000967	0.844977	0.848789	88.000000	88.000000	
