Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	1.554936	1.495850	55.500000	56.000000	
0.001000	1.541501	1.542033	55.299999	56.000000	
0.001000	1.520058	1.543540	55.400002	56.000000	
0.000999	1.512445	1.506377	55.900002	56.000000	
0.000999	1.495937	1.467392	56.000000	56.000000	
0.000998	1.461523	1.469680	56.000000	56.000000	
0.000998	1.480193	1.452099	56.000000	56.000000	
0.000997	1.456994	1.437225	56.000000	56.000000	
0.000996	1.427475	1.412752	56.000000	56.000000	
0.000995	1.440540	1.446315	56.000000	56.000000	
0.000994	1.414867	1.415327	56.000000	56.000000	
0.000993	1.419734	1.407805	56.000000	56.000000	
0.000991	1.416559	1.399169	56.000000	56.000000	
0.000990	1.397550	1.386771	56.000000	56.000000	
0.000988	1.378752	1.395417	56.000000	56.000000	
0.000986	1.369629	1.379848	56.000000	56.000000	
0.000984	1.362806	1.352754	56.000000	56.000000	
0.000982	1.364907	1.375477	56.000000	56.000000	
0.000980	1.347997	1.359820	56.000000	56.000000	
0.000978	1.326832	1.361809	56.000000	56.000000	
0.000976	1.331938	1.352628	56.000000	56.000000	
0.000973	1.338949	1.327361	56.000000	56.000000	
0.000970	1.325364	1.334753	56.000000	56.000000	
0.000968	1.331585	1.330565	56.000000	56.000000	
0.000965	1.305169	1.317754	56.000000	56.000000	
0.000962	1.289578	1.301724	56.000000	56.000000	
0.000959	1.307358	1.306715	56.000000	56.000000	
0.000956	1.295034	1.309897	56.000000	56.000000	
0.000952	1.282017	1.283381	56.000000	56.000000	
0.000949	1.279107	1.277172	56.000000	56.000000	
0.000946	1.296774	1.295988	56.000000	56.000000	
0.000942	1.263230	1.258395	56.000000	56.000000	
0.000938	1.254794	1.249454	56.000000	56.000000	
0.000934	1.263956	1.231300	56.000000	56.000000	
0.000930	1.263856	1.255396	56.000000	56.000000	
0.000926	1.258785	1.255073	56.000000	56.000000	
0.000922	1.263809	1.246600	56.000000	56.000000	
0.000918	1.222176	1.226520	56.000000	56.000000	
0.000914	1.220500	1.215246	56.000000	56.000000	
0.000909	1.230781	1.219432	56.000000	56.000000	
0.000905	1.214491	1.223399	56.000000	56.000000	
0.000900	1.212046	1.222449	56.000000	56.000000	
0.000895	1.202468	1.212820	56.000000	56.000000	
0.000890	1.194383	1.195800	56.000000	56.000000	
0.000885	1.189931	1.204901	56.000000	56.000000	
0.000880	1.188207	1.207982	56.000000	56.000000	
0.000875	1.191302	1.212794	56.000000	56.000000	
0.000870	1.195890	1.199028	56.000000	56.000000	
0.000864	1.190963	1.183222	56.000000	56.000000	
0.000859	1.183251	1.182077	56.000000	56.000000	
0.000854	1.185965	1.185079	56.000000	56.000000	
0.000848	1.175586	1.185623	56.000000	56.000000	
0.000842	1.168409	1.178866	56.000000	56.000000	
0.000837	1.167321	1.169702	56.000000	56.000000	
0.000831	1.171445	1.182344	56.000000	56.000000	
0.000825	1.173347	1.172197	56.000000	56.000000	
0.000819	1.164360	1.156882	56.000000	56.000000	
0.000813	1.168787	1.152348	56.000000	56.000000	
0.000806	1.166203	1.177789	56.000000	56.000000	
0.000800	1.170717	1.172971	56.000000	56.000000	
0.000794	1.162371	1.169464	56.000000	56.000000	
0.000788	1.171310	1.167234	56.000000	56.000000	
0.000781	1.149317	1.158611	56.000000	56.000000	
0.000775	1.159386	1.165183	56.000000	56.000000	
0.000768	1.150070	1.168656	56.000000	56.000000	
0.000761	1.154637	1.144862	56.000000	56.000000	
0.000755	1.155371	1.140643	56.000000	56.000000	
0.000748	1.145473	1.152829	56.000000	56.000000	
0.000741	1.148740	1.145914	56.000000	56.000000	
0.000734	1.151832	1.157651	56.000000	56.000000	
0.000727	1.145161	1.144403	56.000000	56.000000	
0.000720	1.142663	1.147260	56.000000	56.000000	
0.000713	1.148599	1.144409	56.000000	56.000000	
0.000706	1.132889	1.143807	56.000000	56.000000	
0.000699	1.142447	1.144302	56.000000	56.000000	
0.000691	1.140127	1.185199	56.000000	56.000000	
0.000684	1.132490	1.150808	56.000000	56.000000	
0.000677	1.143777	1.137716	56.000000	56.000000	
0.000669	1.132038	1.135103	56.000000	56.000000	
0.000662	1.131466	1.139637	56.000000	56.000000	
0.000655	1.137062	1.134691	56.000000	56.000000	
0.000647	1.129200	1.146072	56.000000	56.000000	
0.000640	1.132154	1.148627	56.000000	56.000000	
0.000632	1.135414	1.151573	56.000000	56.000000	
0.000624	1.130957	1.147905	56.000000	56.000000	
0.000617	1.147944	1.145078	56.000000	56.000000	
0.000609	1.137007	1.128560	56.000000	56.000000	
0.000601	1.138183	1.145463	56.000000	56.000000	
0.000594	1.131012	1.133649	56.000000	56.000000	
0.000586	1.127624	1.149674	56.000000	56.000000	
0.000578	1.135026	1.141320	56.000000	56.000000	
0.000570	1.138387	1.132590	56.000000	56.000000	
0.000563	1.137038	1.133876	56.000000	56.000000	
0.000555	1.139063	1.136115	56.000000	56.000000	
0.000547	1.131105	1.148976	56.000000	56.000000	
0.000539	1.122108	1.125955	56.000000	56.000000	
0.000531	1.131510	1.128270	56.000000	56.000000	
0.000524	1.124970	1.135944	56.000000	56.000000	
0.000516	1.127163	1.127372	56.000000	56.000000	
0.000508	1.129436	1.145062	56.000000	56.000000	
0.000500	1.135025	1.134563	56.000000	56.000000	
0.000492	1.131675	1.132949	56.000000	56.000000	
0.000484	1.127925	1.125760	56.000000	56.000000	
0.000476	1.132710	1.131355	56.000000	56.000000	
0.000469	1.138318	1.132220	56.000000	56.000000	
0.000461	1.135194	1.130967	56.000000	56.000000	
0.000453	1.134729	1.128603	56.000000	56.000000	
0.000445	1.130996	1.131902	56.000000	56.000000	
0.000437	1.133477	1.136178	56.000000	56.000000	
0.000430	1.140397	1.135435	56.000000	56.000000	
0.000422	1.128678	1.145468	56.000000	56.000000	
0.000414	1.132425	1.137100	56.000000	56.000000	
0.000406	1.122753	1.123078	56.000000	56.000000	
0.000399	1.137031	1.135148	56.000000	56.000000	
0.000391	1.124501	1.128237	56.000000	56.000000	
0.000383	1.123183	1.133612	56.000000	56.000000	
0.000376	1.128262	1.125536	56.000000	56.000000	
0.000368	1.125573	1.126500	56.000000	56.000000	
0.000361	1.122120	1.134550	56.000000	56.000000	
0.000353	1.129911	1.133321	56.000000	56.000000	
0.000346	1.126129	1.129660	56.000000	56.000000	
0.000338	1.131427	1.129843	56.000000	56.000000	
0.000331	1.129209	1.128090	56.000000	56.000000	
0.000323	1.125650	1.136476	56.000000	56.000000	
0.000316	1.134073	1.136453	56.000000	56.000000	
0.000309	1.125051	1.129031	56.000000	56.000000	
0.000301	1.123987	1.136745	56.000000	56.000000	
0.000294	1.127185	1.132519	56.000000	56.000000	
0.000287	1.122653	1.125829	56.000000	56.000000	
0.000280	1.133686	1.129377	56.000000	56.000000	
0.000273	1.118733	1.129274	56.000000	56.000000	
0.000266	1.130039	1.134530	56.000000	56.000000	
0.000259	1.135745	1.128123	56.000000	56.000000	
0.000252	1.137655	1.118913	56.000000	56.000000	
0.000246	1.119632	1.126129	56.000000	56.000000	
0.000239	1.120904	1.130846	56.000000	56.000000	
0.000232	1.128892	1.134841	56.000000	56.000000	
0.000226	1.129113	1.136101	56.000000	56.000000	
0.000219	1.126540	1.124805	56.000000	56.000000	
0.000213	1.122871	1.133858	56.000000	56.000000	
0.000206	1.121130	1.129570	56.000000	56.000000	
0.000200	1.127704	1.130216	56.000000	56.000000	
0.000194	1.129075	1.133261	56.000000	56.000000	
0.000187	1.130225	1.127029	56.000000	56.000000	
0.000181	1.124809	1.131932	56.000000	56.000000	
0.000175	1.128278	1.132554	56.000000	56.000000	
0.000169	1.125946	1.129078	56.000000	56.000000	
0.000164	1.122194	1.124238	56.000000	56.000000	
0.000158	1.125763	1.131229	56.000000	56.000000	
0.000152	1.123052	1.127913	56.000000	56.000000	
0.000147	1.126076	1.138162	56.000000	56.000000	
0.000141	1.128911	1.122754	56.000000	56.000000	
0.000136	1.129027	1.139313	56.000000	56.000000	
0.000130	1.119331	1.120999	56.000000	56.000000	
