Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	1.444077	1.390586	23.900000	14.000000	
0.001000	1.433856	1.368750	25.400000	14.000000	
0.001000	1.389457	1.344600	23.600000	14.000000	
0.000999	1.364407	1.318664	28.400000	16.700001	
0.000999	1.352515	1.321378	34.099998	25.700001	
0.000998	1.327519	1.298561	34.000000	38.900002	
0.000998	1.313765	1.289228	38.799999	36.700001	
0.000997	1.312524	1.274759	38.500000	34.900002	
0.000996	1.256022	1.279811	37.000000	38.200001	
0.000995	1.275372	1.262172	38.500000	39.700001	
0.000994	1.245355	1.269186	38.599998	41.099998	
0.000993	1.217721	1.221638	42.099998	39.200001	
0.000991	1.217672	1.211613	44.500000	43.299999	
0.000990	1.199348	1.181617	45.900002	40.299999	
0.000988	1.178448	1.204003	50.599998	44.400002	
0.000986	1.175478	1.199417	54.200001	47.500000	
0.000984	1.183641	1.176346	59.400002	49.099998	
0.000982	1.163545	1.178491	65.699997	54.400002	
0.000980	1.146003	1.160122	70.199997	56.400002	
0.000978	1.143787	1.147103	71.000000	58.299999	
0.000976	1.144346	1.129575	71.300003	65.400002	
0.000973	1.124835	1.125257	72.000000	70.500000	
0.000970	1.116313	1.125705	72.000000	71.699997	
0.000968	1.117150	1.124432	72.000000	72.000000	
0.000965	1.101105	1.136448	72.000000	72.000000	
0.000962	1.094018	1.121264	72.000000	72.000000	
0.000959	1.087436	1.116644	72.000000	72.000000	
0.000956	1.080840	1.106831	72.000000	72.000000	
0.000952	1.087088	1.111774	72.000000	72.000000	
0.000949	1.079677	1.116196	72.000000	72.000000	
0.000946	1.080971	1.117794	72.000000	72.000000	
0.000942	1.056936	1.115147	72.000000	72.000000	
0.000938	1.073972	1.107986	72.000000	72.000000	
0.000934	1.057242	1.108693	72.000000	72.000000	
0.000930	1.061030	1.102881	72.000000	72.000000	
0.000926	1.062630	1.091996	72.000000	72.000000	
0.000922	1.041588	1.081970	72.000000	72.000000	
0.000918	1.053068	1.081430	72.000000	72.000000	
0.000914	1.038432	1.070214	72.000000	72.000000	
0.000909	1.043654	1.071236	72.000000	72.000000	
0.000905	1.029713	1.091890	72.000000	72.000000	
0.000900	1.036312	1.051926	72.000000	72.000000	
0.000895	1.032089	1.070270	72.000000	72.000000	
0.000890	1.033144	1.040649	72.000000	72.000000	
0.000885	1.030980	1.041854	72.000000	72.000000	
0.000880	1.023381	1.052768	72.000000	72.000000	
0.000875	1.014885	1.041777	72.000000	72.000000	
0.000870	1.024870	1.046271	72.000000	72.000000	
0.000864	1.017213	1.023043	72.000000	72.000000	
0.000859	1.020409	1.026525	72.000000	72.000000	
0.000854	1.021048	1.036621	72.000000	72.000000	
0.000848	1.015144	1.030956	72.000000	72.000000	
0.000842	1.011606	1.016458	72.000000	72.000000	
0.000837	1.013268	1.023521	72.000000	72.000000	
0.000831	1.016368	1.019562	72.000000	72.000000	
0.000825	1.010863	1.022149	72.000000	72.000000	
0.000819	1.008852	1.015784	72.000000	72.000000	
0.000813	1.005236	1.020036	72.000000	72.000000	
0.000806	1.011701	1.014452	72.000000	72.000000	
0.000800	1.005552	1.016979	72.000000	72.000000	
0.000794	1.001217	0.998666	72.000000	72.000000	
0.000788	1.005463	1.007840	72.000000	72.000000	
0.000781	0.999221	1.002535	72.000000	72.000000	
0.000775	1.001795	1.027023	72.000000	72.000000	
0.000768	0.989999	1.001394	72.000000	72.000000	
0.000761	0.991668	1.007954	72.000000	72.000000	
0.000755	0.994580	1.005304	72.000000	72.000000	
0.000748	0.996366	1.000011	72.000000	72.000000	
0.000741	0.993137	1.000207	72.000000	72.000000	
0.000734	0.987003	0.986532	72.000000	72.000000	
0.000727	0.992574	0.990012	72.000000	72.000000	
0.000720	0.990774	0.986024	72.000000	72.000000	
0.000713	0.995051	0.988534	72.000000	72.000000	
0.000706	0.987090	0.980450	72.000000	72.000000	
0.000699	0.983108	0.987849	72.000000	72.000000	
0.000691	0.980421	0.981792	72.000000	72.000000	
0.000684	0.983222	0.981669	72.000000	72.000000	
0.000677	0.984370	0.976081	72.000000	72.000000	
0.000669	0.976010	0.978323	72.000000	72.000000	
0.000662	0.994089	0.986773	72.000000	72.000000	
0.000655	0.982097	0.989667	72.000000	72.000000	
0.000647	0.989599	0.979671	72.000000	72.000000	
0.000640	0.989848	0.971697	72.000000	72.000000	
0.000632	0.983752	0.992187	72.000000	72.000000	
0.000624	0.980498	0.988667	72.000000	72.000000	
0.000617	0.982081	0.985403	72.000000	72.000000	
0.000609	0.979744	0.972922	72.000000	72.000000	
0.000601	0.972486	0.979233	72.000000	72.000000	
0.000594	0.976193	0.979140	72.000000	72.000000	
0.000586	0.967206	0.968973	72.000000	72.000000	
0.000578	0.979457	0.972513	72.000000	72.000000	
0.000570	0.982191	0.985493	72.000000	72.000000	
0.000563	0.982721	0.970456	72.000000	72.000000	
0.000555	0.980107	0.982832	72.000000	72.000000	
0.000547	0.980923	0.976792	72.000000	72.000000	
0.000539	0.974957	0.984426	72.000000	72.000000	
0.000531	0.973688	0.974683	72.000000	72.000000	
0.000524	0.973216	0.975815	72.000000	72.000000	
0.000516	0.965639	0.967516	72.000000	72.000000	
0.000508	0.970786	0.972793	72.000000	72.000000	
0.000500	0.968121	0.961851	72.000000	72.000000	
0.000492	0.976217	0.974511	72.000000	72.000000	
0.000484	0.962413	0.972841	72.000000	72.000000	
0.000476	0.971833	0.988700	72.000000	72.000000	
0.000469	0.978284	0.961405	72.000000	72.000000	
0.000461	0.974037	0.964422	72.000000	72.000000	
0.000453	0.975121	0.965187	72.000000	72.000000	
0.000445	0.962443	0.976587	72.000000	72.000000	
0.000437	0.979356	0.964207	72.000000	72.000000	
0.000430	0.954205	0.972535	72.000000	72.000000	
0.000422	0.956837	0.970756	72.000000	72.000000	
0.000414	0.971362	0.958310	72.000000	72.000000	
0.000406	0.960109	0.968477	72.000000	72.000000	
0.000399	0.964968	0.959229	72.000000	72.000000	
0.000391	0.961924	0.966092	72.000000	72.000000	
0.000383	0.961836	0.967874	72.000000	72.000000	
