Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.000910	0.998121	1.266358	86.000000	69.000000	
0.000908	1.236337	1.104263	75.000000	81.000000	
0.000906	1.185054	1.152720	68.000000	75.000000	
0.000905	1.089569	1.055420	81.000000	79.000000	
0.000903	1.071566	1.141753	74.000000	77.000000	
0.000901	1.284186	1.167638	70.000000	76.000000	
0.000899	0.987464	1.010668	80.000000	77.000000	
0.000897	1.006591	1.119121	79.000000	71.000000	
0.000895	1.288622	1.126415	60.000000	73.000000	
0.000893	1.028348	1.099581	80.000000	75.000000	
0.000891	1.095471	1.079298	74.000000	83.000000	
0.000889	1.170898	1.030748	67.000000	77.000000	
0.000887	1.030678	1.032584	81.000000	77.000000	
0.000885	1.023516	1.056053	75.000000	84.000000	
0.000883	1.003576	1.114521	77.000000	79.000000	
0.000881	0.987584	1.071362	76.000000	81.000000	
0.000879	0.937619	0.919625	83.000000	80.000000	
0.000877	1.179468	1.132709	66.000000	76.000000	
0.000875	1.201607	1.069649	68.000000	75.000000	
0.000873	1.124793	1.055518	75.000000	72.000000	
0.000871	1.084654	1.114507	73.000000	77.000000	
0.000869	0.942558	1.074567	81.000000	77.000000	
0.000867	1.150213	1.057407	72.000000	75.000000	
0.000864	1.011005	1.046976	74.000000	74.000000	
0.000862	1.063057	1.095065	72.000000	82.000000	
0.000860	0.979131	0.975845	80.000000	80.000000	
0.000858	1.061573	1.045817	70.000000	79.000000	
0.000856	1.064351	1.109773	70.000000	75.000000	
0.000854	1.046229	1.063309	76.000000	75.000000	
0.000851	0.975077	1.052528	77.000000	77.000000	
0.000849	1.018278	1.037304	73.000000	80.000000	
0.000847	1.038974	1.014654	74.000000	81.000000	
0.000845	1.032632	1.136879	75.000000	74.000000	
0.000842	1.064402	1.050203	73.000000	78.000000	
0.000840	1.054410	0.984146	75.000000	76.000000	
0.000838	0.919748	0.989995	82.000000	78.000000	
0.000835	1.111072	0.998593	70.000000	76.000000	
0.000833	0.961561	1.072627	75.000000	76.000000	
0.000831	1.126780	0.959855	71.000000	80.000000	
0.000828	1.030915	0.953390	76.000000	80.000000	
0.000826	0.918554	0.974236	77.000000	76.000000	
0.000824	0.983208	0.948966	73.000000	75.000000	
0.000821	0.956702	0.917919	80.000000	80.000000	
0.000819	0.970867	0.885817	76.000000	77.000000	
0.000816	1.068071	0.913516	70.000000	77.000000	
0.000814	0.909191	1.002237	75.000000	79.000000	
0.000811	1.048694	0.944208	76.000000	78.000000	
0.000809	1.127822	1.052200	68.000000	77.000000	
0.000806	1.099535	0.917760	77.000000	78.000000	
0.000804	0.947465	0.938731	82.000000	84.000000	
0.000801	0.739540	0.988884	87.000000	79.000000	
0.000799	0.950950	1.153723	78.000000	70.000000	
0.000796	0.939663	1.134980	78.000000	69.000000	
0.000794	0.851218	0.991497	81.000000	79.000000	
0.000791	1.155521	1.040030	67.000000	73.000000	
0.000789	0.817239	0.931179	81.000000	81.000000	
0.000786	0.975343	0.910167	70.000000	80.000000	
0.000784	1.029017	0.904535	76.000000	77.000000	
0.000781	1.106302	1.018567	70.000000	75.000000	
0.000778	1.066435	1.010478	73.000000	75.000000	
0.000776	0.837046	1.097206	79.000000	68.000000	
0.000773	1.066267	0.986528	72.000000	78.000000	
0.000771	1.080231	1.030595	71.000000	77.000000	
0.000768	0.889719	0.824885	80.000000	84.000000	
0.000765	0.958727	0.849771	76.000000	83.000000	
0.000763	0.872976	0.854506	78.000000	78.000000	
0.000760	0.966395	0.996130	76.000000	75.000000	
0.000757	0.941866	0.954162	72.000000	76.000000	
0.000755	0.834093	0.847284	78.000000	81.000000	
0.000752	1.066830	0.849156	68.000000	85.000000	
0.000749	1.157476	1.015994	64.000000	75.000000	
0.000746	0.886434	0.803245	74.000000	84.000000	
0.000744	0.853239	1.026134	81.000000	74.000000	
0.000741	1.090137	1.065385	68.000000	73.000000	
0.000738	0.961099	1.008036	76.000000	74.000000	
0.000735	0.886649	1.083725	79.000000	68.000000	
0.000733	0.812011	0.939623	76.000000	74.000000	
0.000730	1.030199	0.885661	73.000000	79.000000	
0.000727	0.926045	0.747428	72.000000	85.000000	
0.000724	0.831837	0.871800	81.000000	79.000000	
0.000721	1.095112	1.039289	66.000000	74.000000	
0.000719	0.947190	0.978686	77.000000	75.000000	
0.000716	1.144380	1.016643	67.000000	71.000000	
0.000713	0.942448	0.875176	72.000000	78.000000	
0.000710	1.017853	0.877172	75.000000	80.000000	
0.000707	0.834742	0.921111	79.000000	77.000000	
0.000704	1.043946	0.797701	73.000000	82.000000	
0.000701	0.922598	0.949031	78.000000	74.000000	
0.000699	0.923101	0.886281	73.000000	79.000000	
0.000696	0.921618	0.850302	79.000000	82.000000	
0.000693	0.944172	0.803366	75.000000	79.000000	
0.000690	0.939812	0.994873	75.000000	70.000000	
0.000687	0.882129	0.929117	81.000000	75.000000	
0.000684	1.136730	0.865050	70.000000	81.000000	
0.000681	0.980783	0.917488	75.000000	79.000000	
0.000678	0.865384	0.919553	76.000000	75.000000	
0.000675	0.934833	0.913585	75.000000	77.000000	
0.000672	0.802162	0.937973	83.000000	71.000000	
0.000669	1.074352	0.974076	71.000000	72.000000	
0.000666	0.902642	0.886977	71.000000	80.000000	
0.000663	0.807391	0.750671	78.000000	84.000000	
0.000661	0.919776	0.738340	84.000000	85.000000	
0.000658	0.959470	0.837984	70.000000	76.000000	
0.000655	1.030428	0.896224	73.000000	75.000000	
0.000652	1.019241	0.871749	72.000000	80.000000	
0.000649	0.850632	0.861729	78.000000	81.000000	
0.000646	0.845087	1.003083	76.000000	70.000000	
0.000643	1.013245	0.948633	70.000000	76.000000	
0.000640	0.952000	0.837357	72.000000	78.000000	
0.000637	0.920717	0.930891	76.000000	80.000000	
0.000633	0.903088	0.828985	79.000000	78.000000	
0.000630	0.932051	0.752232	70.000000	84.000000	
0.000627	0.945653	0.996727	75.000000	74.000000	
0.000624	0.980193	0.915329	79.000000	78.000000	
0.000621	0.954050	0.805087	75.000000	81.000000	
0.000618	1.085981	0.867934	65.000000	82.000000	
0.000615	0.803496	0.894870	76.000000	74.000000	
0.000612	0.806657	0.850068	82.000000	81.000000	
0.000609	0.862137	0.937685	77.000000	77.000000	
0.000606	1.019223	0.687670	70.000000	86.000000	
0.000603	0.937856	0.947492	72.000000	77.000000	
0.000600	1.038463	1.047656	69.000000	70.000000	
0.000597	1.063006	0.953657	65.000000	73.000000	
0.000594	0.817920	0.762929	76.000000	83.000000	
0.000591	1.144318	0.842359	67.000000	76.000000	
0.000588	0.958168	0.945562	75.000000	74.000000	
0.000584	1.013008	0.838450	74.000000	80.000000	
0.000581	0.788650	0.884166	75.000000	76.000000	
0.000578	0.864837	1.013500	78.000000	67.000000	
0.000575	1.052529	0.780044	70.000000	81.000000	
0.000572	0.868534	0.991072	71.000000	73.000000	
0.000569	1.039430	0.860727	71.000000	77.000000	
0.000566	0.985711	0.904028	69.000000	78.000000	
0.000563	0.858824	0.901567	75.000000	78.000000	
0.000560	0.830120	0.802256	80.000000	77.000000	
0.000556	0.836676	0.612552	76.000000	84.000000	
0.000553	1.113966	0.971833	67.000000	71.000000	
0.000550	0.893105	0.819567	73.000000	78.000000	
0.000547	0.894427	0.933033	77.000000	75.000000	
0.000544	0.945743	0.900801	74.000000	79.000000	
0.000541	0.979415	0.769883	70.000000	78.000000	
0.000538	0.842830	0.894633	79.000000	72.000000	
0.000535	0.874848	0.824381	72.000000	78.000000	
0.000531	0.806790	0.928277	77.000000	75.000000	
0.000528	0.879578	0.911147	79.000000	73.000000	
0.000525	0.920806	0.790105	74.000000	81.000000	
0.000522	0.952295	1.007078	72.000000	76.000000	
0.000519	0.710399	0.825388	80.000000	78.000000	
0.000516	0.796902	0.907514	80.000000	79.000000	
0.000513	0.852867	0.982151	75.000000	76.000000	
0.000509	0.790388	0.660943	75.000000	86.000000	
0.000506	0.975328	0.928077	73.000000	75.000000	
0.000503	1.011439	0.795259	72.000000	79.000000	
0.000500	0.905553	0.807778	72.000000	80.000000	
0.000497	0.849726	0.810384	75.000000	81.000000	
0.000494	0.827539	0.810400	74.000000	80.000000	
0.000491	1.001063	0.852892	71.000000	77.000000	
0.000487	0.852531	0.861665	77.000000	77.000000	
0.000484	0.873381	0.919244	78.000000	74.000000	
0.000481	0.878716	0.833866	75.000000	78.000000	
0.000478	0.823766	0.773211	76.000000	82.000000	
0.000475	0.777609	0.698084	79.000000	82.000000	
0.000472	1.126940	0.842964	67.000000	75.000000	
0.000469	0.664218	0.843772	81.000000	78.000000	
0.000466	0.788362	0.665811	76.000000	88.000000	
0.000462	0.863317	0.826626	77.000000	76.000000	
0.000459	0.728848	0.813708	79.000000	77.000000	
0.000456	0.815601	0.924825	77.000000	73.000000	
0.000453	1.051210	0.981036	68.000000	73.000000	
0.000450	0.907184	0.918803	74.000000	75.000000	
0.000447	0.969949	0.860690	71.000000	78.000000	
0.000444	0.940098	0.820231	77.000000	76.000000	
0.000441	1.038819	0.879271	68.000000	79.000000	
0.000437	0.869662	0.833644	76.000000	82.000000	
0.000434	0.769563	0.728779	79.000000	86.000000	
0.000431	0.982996	0.834137	75.000000	76.000000	
0.000428	0.934861	0.720211	72.000000	78.000000	
0.000425	0.639406	0.727696	85.000000	83.000000	
0.000422	1.030461	0.774564	70.000000	83.000000	
0.000419	0.865687	0.796957	74.000000	79.000000	
0.000416	0.784653	0.832669	78.000000	78.000000	
0.000413	0.883958	0.720637	79.000000	86.000000	
0.000409	0.965313	0.799655	70.000000	80.000000	
0.000406	0.750668	1.017038	79.000000	69.000000	
0.000403	0.892573	0.883829	76.000000	74.000000	
0.000400	0.724908	0.887959	78.000000	71.000000	
0.000397	0.750889	0.947591	80.000000	75.000000	
0.000394	0.825692	0.869924	77.000000	77.000000	
0.000391	1.046258	0.910143	72.000000	74.000000	
0.000388	1.124001	0.781577	63.000000	79.000000	
0.000385	0.816297	0.808037	79.000000	79.000000	
0.000382	0.937574	0.803425	72.000000	76.000000	
0.000379	0.960667	0.907009	70.000000	74.000000	
0.000376	0.917242	0.775153	77.000000	84.000000	
0.000373	0.895976	0.855617	74.000000	75.000000	
0.000370	0.859265	0.914389	79.000000	72.000000	
0.000367	1.020890	0.888132	70.000000	76.000000	
0.000364	0.766630	0.929773	82.000000	71.000000	
0.000361	0.935730	0.823572	70.000000	76.000000	
0.000358	0.813233	0.774223	77.000000	77.000000	
0.000355	0.906855	0.907823	70.000000	76.000000	
0.000352	0.906777	1.020787	76.000000	67.000000	
0.000349	0.727093	0.758990	85.000000	82.000000	
0.000346	0.862696	0.680563	76.000000	83.000000	
0.000343	0.774431	0.694726	80.000000	79.000000	
0.000340	0.723083	0.710586	78.000000	83.000000	
0.000337	0.806207	0.668752	78.000000	85.000000	
0.000334	0.909402	0.841936	77.000000	75.000000	
0.000331	0.921961	0.801603	75.000000	83.000000	
0.000328	0.998964	0.811641	73.000000	76.000000	
0.000325	1.068283	0.894286	66.000000	72.000000	
0.000322	0.929292	0.989938	67.000000	74.000000	
0.000319	0.877926	0.825011	74.000000	76.000000	
0.000316	0.729838	0.809119	79.000000	79.000000	
0.000313	0.858238	0.793560	73.000000	77.000000	
0.000310	0.830169	0.867622	71.000000	77.000000	
0.000307	0.930042	0.722962	71.000000	81.000000	
0.000304	0.921356	0.860145	74.000000	77.000000	
0.000301	0.904072	0.652153	77.000000	85.000000	
0.000299	0.995790	0.642799	73.000000	88.000000	
0.000296	0.634187	0.845410	83.000000	79.000000	
0.000293	0.843079	0.840654	76.000000	77.000000	
0.000290	0.778590	0.740044	79.000000	81.000000	
0.000287	0.866258	0.675087	73.000000	81.000000	
0.000284	0.661213	0.940446	81.000000	72.000000	
0.000282	0.686008	0.819886	83.000000	81.000000	
0.000279	0.786862	0.753484	75.000000	81.000000	
0.000276	0.873224	0.859118	72.000000	73.000000	
0.000273	0.868829	0.883780	75.000000	73.000000	
0.000270	0.909424	0.681410	71.000000	82.000000	
0.000267	0.799270	0.684633	79.000000	81.000000	
0.000265	0.815113	0.851175	77.000000	73.000000	
0.000262	0.762901	0.666082	76.000000	82.000000	
0.000259	0.995890	0.831144	72.000000	76.000000	
0.000256	0.713730	0.967553	78.000000	69.000000	
0.000254	0.870463	0.638551	72.000000	80.000000	
0.000251	0.895914	0.826636	73.000000	86.000000	
0.000248	0.702590	0.859810	79.000000	76.000000	
0.000246	0.702710	0.811325	77.000000	77.000000	
0.000243	0.936628	0.680918	71.000000	84.000000	
0.000240	0.896630	0.817748	72.000000	83.000000	
0.000237	0.722603	0.817608	78.000000	77.000000	
0.000235	0.803613	0.801031	75.000000	77.000000	
0.000232	0.682542	0.846813	81.000000	79.000000	
0.000230	0.789934	0.721933	76.000000	78.000000	
0.000227	0.842951	0.884362	71.000000	73.000000	
0.000224	0.823866	0.864841	75.000000	73.000000	
0.000222	0.721624	0.784494	79.000000	77.000000	
0.000219	0.953606	0.797168	69.000000	79.000000	
0.000216	0.811782	0.845494	77.000000	78.000000	
0.000214	1.030062	0.739678	70.000000	79.000000	
0.000211	0.599398	0.755194	84.000000	81.000000	
0.000209	0.726336	0.773077	83.000000	75.000000	
0.000206	0.873075	0.820151	75.000000	77.000000	
0.000204	0.849702	1.001933	76.000000	69.000000	
0.000201	0.957614	0.953018	75.000000	71.000000	
0.000199	0.830260	0.684278	70.000000	81.000000	
0.000196	0.853743	0.990557	74.000000	66.000000	
0.000194	0.847945	0.780408	80.000000	79.000000	
0.000191	1.034044	0.869466	70.000000	74.000000	
0.000189	0.853620	0.888015	73.000000	75.000000	
0.000186	0.927409	0.717243	77.000000	79.000000	
0.000184	0.823149	0.888520	76.000000	71.000000	
0.000181	0.798137	0.759579	81.000000	85.000000	
0.000179	0.711772	0.855240	83.000000	77.000000	
0.000177	0.904069	0.657180	71.000000	81.000000	
0.000174	0.731141	0.808784	77.000000	76.000000	
0.000172	0.748157	0.872229	79.000000	73.000000	
0.000169	0.733883	0.731637	78.000000	80.000000	
0.000167	0.823411	0.799546	77.000000	75.000000	
0.000165	0.758361	0.728661	81.000000	83.000000	
0.000162	0.923048	0.896392	74.000000	73.000000	
0.000160	0.859333	0.820072	73.000000	78.000000	
0.000158	1.088189	0.611292	67.000000	84.000000	
0.000156	0.650743	0.880664	81.000000	74.000000	
0.000153	0.813747	0.710951	76.000000	80.000000	
0.000151	0.803840	0.744613	78.000000	77.000000	
0.000149	0.719358	0.790949	81.000000	77.000000	
0.000147	0.818417	0.799972	75.000000	80.000000	
0.000144	0.975822	0.740535	68.000000	80.000000	
0.000142	0.829557	0.943458	75.000000	71.000000	
0.000140	0.963264	0.909026	69.000000	72.000000	
0.000138	0.787946	0.730388	74.000000	79.000000	
0.000136	0.998952	0.906215	70.000000	74.000000	
0.000133	0.922897	0.967616	77.000000	70.000000	
0.000131	1.016905	0.924497	71.000000	74.000000	
0.000129	0.791945	0.850132	79.000000	73.000000	
0.000127	0.713514	0.863191	79.000000	77.000000	
0.000125	0.770787	0.694026	78.000000	79.000000	
0.000123	0.730943	0.943554	76.000000	70.000000	
0.000121	0.861550	0.828853	74.000000	76.000000	
0.000119	0.993653	0.767848	73.000000	77.000000	
0.000117	0.969316	0.655676	72.000000	84.000000	
0.000115	0.840589	0.822861	75.000000	79.000000	
0.000113	0.750867	0.873358	80.000000	79.000000	
0.000111	0.756562	0.818887	80.000000	74.000000	
0.000109	0.939169	0.599604	69.000000	85.000000	
0.000107	0.825327	0.779641	72.000000	79.000000	
0.000105	0.860287	0.856612	74.000000	73.000000	
0.000103	0.723325	0.634888	83.000000	82.000000	
0.000101	0.840640	0.714814	72.000000	81.000000	
0.000099	0.822173	0.838261	74.000000	73.000000	
0.000097	0.747376	0.711775	80.000000	80.000000	
0.000096	0.831288	0.738002	78.000000	78.000000	
0.000094	0.903212	0.790201	72.000000	76.000000	
0.000092	0.838172	0.684784	72.000000	82.000000	
0.000090	0.831099	0.751165	75.000000	79.000000	
0.000088	0.946944	0.948764	71.000000	69.000000	
0.000087	0.808519	0.917684	76.000000	75.000000	
0.000085	0.801097	0.580161	81.000000	86.000000	
0.000083	0.884009	0.742012	72.000000	78.000000	
0.000081	0.987068	0.901939	74.000000	74.000000	
0.000080	0.777625	0.885545	76.000000	76.000000	
0.000078	0.661733	0.960842	82.000000	71.000000	
0.000076	0.881421	0.743547	77.000000	81.000000	
0.000075	0.671104	0.772869	79.000000	78.000000	
0.000073	0.749484	0.732336	79.000000	78.000000	
0.000071	0.959848	0.722593	75.000000	79.000000	
0.000070	0.694052	0.982208	76.000000	73.000000	
0.000068	1.134270	0.834046	62.000000	72.000000	
0.000067	0.762826	0.708528	81.000000	82.000000	
0.000065	0.907808	0.731128	76.000000	81.000000	
0.000063	0.610763	0.705370	82.000000	81.000000	
0.000062	0.862341	0.786937	75.000000	79.000000	
0.000060	0.870880	0.772969	75.000000	75.000000	
0.000059	0.867355	0.786474	75.000000	79.000000	
0.000057	0.776145	0.643590	76.000000	82.000000	
0.000056	0.895030	0.752472	71.000000	79.000000	
0.000055	0.923365	0.957371	67.000000	71.000000	
0.000053	0.805639	0.775624	80.000000	82.000000	
0.000052	0.641908	0.933396	86.000000	70.000000	
0.000050	0.812086	0.877862	72.000000	73.000000	
0.000049	0.708005	0.691516	79.000000	81.000000	
0.000048	0.732388	0.756290	83.000000	80.000000	
0.000046	0.768673	0.898354	79.000000	72.000000	
0.000045	0.787081	0.817136	74.000000	79.000000	
0.000044	0.836690	0.725966	74.000000	80.000000	
0.000042	0.801252	0.876170	78.000000	77.000000	
0.000041	1.055352	0.847094	68.000000	74.000000	
0.000040	0.733589	0.865625	82.000000	77.000000	
0.000039	0.726301	0.901679	80.000000	71.000000	
0.000038	0.842706	0.827470	80.000000	72.000000	
0.000036	0.742321	0.754255	80.000000	78.000000	
0.000035	0.707757	0.757263	81.000000	78.000000	
0.000034	0.734294	0.941348	77.000000	70.000000	
0.000033	0.803777	0.893525	73.000000	75.000000	
0.000032	0.975026	0.810956	70.000000	75.000000	
0.000031	0.694852	0.913774	75.000000	74.000000	
0.000030	0.689718	0.787808	84.000000	77.000000	
0.000029	0.729139	0.799971	82.000000	77.000000	
0.000028	0.653892	0.779720	80.000000	77.000000	
0.000027	0.712015	0.681406	82.000000	83.000000	
0.000026	0.871739	0.648286	74.000000	86.000000	
0.000025	0.774065	0.932364	77.000000	76.000000	
0.000024	0.616739	0.915674	83.000000	71.000000	
0.000023	0.979685	0.831757	73.000000	83.000000	
0.000022	0.763685	0.808091	82.000000	77.000000	
0.000021	0.930141	0.796241	76.000000	76.000000	
0.000020	0.917043	0.777386	81.000000	78.000000	
0.000019	0.879659	0.784580	69.000000	76.000000	
0.000018	0.883306	0.724031	73.000000	81.000000	
0.000017	0.846941	0.626096	77.000000	84.000000	
0.000017	0.844829	0.854262	74.000000	74.000000	
0.000016	0.831968	0.706322	78.000000	81.000000	
0.000015	0.909655	0.898716	71.000000	74.000000	
0.000014	0.744814	0.754703	78.000000	80.000000	
0.000014	0.778146	0.680000	78.000000	84.000000	
0.000013	0.806389	0.722158	79.000000	79.000000	
0.000012	0.814992	0.750162	77.000000	78.000000	
0.000011	0.923400	0.727075	72.000000	82.000000	
0.000011	0.983548	0.831580	70.000000	76.000000	
0.000010	1.019635	0.916504	71.000000	73.000000	
0.000010	0.679502	0.657222	79.000000	85.000000	
0.000009	0.932601	0.926296	76.000000	68.000000	
0.000008	0.849163	0.743132	71.000000	79.000000	
0.000008	0.740523	0.638806	78.000000	82.000000	
0.000007	0.695970	0.824406	85.000000	77.000000	
0.000007	1.072439	0.759165	70.000000	81.000000	
0.000006	0.885755	0.731870	72.000000	79.000000	
0.000006	0.671126	0.766410	85.000000	79.000000	
0.000005	0.874342	0.923655	78.000000	69.000000	
0.000005	0.721400	0.917691	82.000000	70.000000	
0.000004	0.712840	0.907311	78.000000	76.000000	
0.000004	0.883790	0.687921	77.000000	81.000000	
0.000004	0.845174	0.712263	75.000000	86.000000	
0.000003	0.938969	0.803585	72.000000	77.000000	
0.000003	0.955979	0.830588	74.000000	76.000000	
0.000003	0.703477	0.886501	82.000000	78.000000	
0.000002	0.931195	0.709903	70.000000	80.000000	
0.000002	0.861667	0.590921	71.000000	84.000000	
0.000002	0.687874	0.791694	83.000000	72.000000	
0.000002	0.959112	0.787380	68.000000	82.000000	
0.000001	0.698743	0.789797	82.000000	79.000000	
0.000001	0.645032	0.832430	86.000000	74.000000	
0.000001	0.785118	0.752458	77.000000	82.000000	
0.000001	0.798859	0.774129	80.000000	77.000000	
0.000001	0.850606	0.929056	74.000000	72.000000	
0.000000	1.007810	0.870797	70.000000	74.000000	
0.000000	0.848784	0.775488	72.000000	76.000000	
0.000000	0.686295	0.669425	82.000000	82.000000	
0.000000	0.933157	0.780187	74.000000	78.000000	
0.000000	0.726746	0.923120	83.000000	71.000000	
0.000000	0.862582	0.739499	75.000000	77.000000	
