Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.000083	0.909057	0.912539	62.000000	70.000000	
0.000083	0.939119	0.898282	59.000000	77.000000	
0.000082	0.871765	0.916427	72.000000	63.000000	
0.000082	0.881588	0.914635	74.000000	69.000000	
0.000082	0.939938	0.948507	61.000000	68.000000	
0.000082	0.924429	0.962663	65.000000	68.000000	
0.000081	0.878222	0.895728	71.000000	75.000000	
0.000081	0.901464	0.906210	72.000000	73.000000	
0.000081	0.917332	0.918584	63.000000	73.000000	
0.000081	0.922194	0.904993	69.000000	71.000000	
0.000080	0.905092	0.920251	69.000000	67.000000	
0.000080	0.919874	0.910913	66.000000	72.000000	
0.000080	0.881931	0.925359	76.000000	68.000000	
0.000080	0.932800	0.903737	64.000000	73.000000	
0.000079	0.912666	0.912941	68.000000	76.000000	
0.000079	0.884964	0.904738	70.000000	73.000000	
0.000079	0.867062	0.943365	74.000000	72.000000	
0.000079	0.875180	0.907542	71.000000	69.000000	
0.000078	0.929441	0.933778	65.000000	72.000000	
0.000078	0.907288	0.885425	60.000000	78.000000	
0.000078	0.876626	0.934982	74.000000	70.000000	
0.000078	0.881817	0.894635	72.000000	74.000000	
0.000077	0.885946	0.929091	67.000000	70.000000	
0.000077	0.866524	0.903539	72.000000	74.000000	
0.000077	0.897451	0.928920	75.000000	74.000000	
0.000077	0.910402	0.936664	66.000000	64.000000	
0.000076	0.916645	0.900706	70.000000	73.000000	
0.000076	0.873661	0.904355	72.000000	72.000000	
0.000076	0.959375	0.951693	65.000000	67.000000	
0.000075	0.877583	0.894061	70.000000	76.000000	
0.000075	0.860817	0.860957	74.000000	78.000000	
0.000075	0.910297	0.903413	72.000000	71.000000	
0.000075	0.937297	0.873954	68.000000	76.000000	
0.000074	0.902032	0.858766	64.000000	78.000000	
0.000074	0.916478	0.921653	61.000000	72.000000	
0.000074	0.901811	0.913590	70.000000	80.000000	
0.000074	0.904907	0.901105	63.000000	72.000000	
0.000073	0.917997	0.893265	66.000000	69.000000	
0.000073	0.915056	0.888548	65.000000	70.000000	
0.000073	0.912140	0.879606	70.000000	74.000000	
0.000072	0.890784	0.870198	68.000000	75.000000	
0.000072	0.898413	0.907878	66.000000	74.000000	
0.000072	0.903853	0.915180	64.000000	74.000000	
0.000072	0.854635	0.893081	73.000000	69.000000	
0.000071	0.882193	0.906505	74.000000	72.000000	
0.000071	0.910198	0.886923	68.000000	74.000000	
0.000071	0.913252	0.902708	69.000000	75.000000	
0.000070	0.859975	0.896932	72.000000	74.000000	
0.000070	0.879052	0.878116	69.000000	73.000000	
0.000070	0.849558	0.892473	74.000000	72.000000	
0.000070	0.891812	0.876420	67.000000	72.000000	
0.000069	0.919400	0.888598	64.000000	75.000000	
0.000069	0.888273	0.848132	69.000000	84.000000	
0.000069	0.876576	0.886361	75.000000	77.000000	
0.000068	0.868390	0.839097	77.000000	81.000000	
0.000068	0.885346	0.913485	66.000000	74.000000	
0.000068	0.879664	0.884817	70.000000	80.000000	
0.000068	0.876430	0.893676	70.000000	76.000000	
0.000067	0.872004	0.870656	74.000000	81.000000	
0.000067	0.864689	0.857131	76.000000	84.000000	
0.000067	0.846849	0.847526	73.000000	82.000000	
0.000066	0.909155	0.883418	69.000000	78.000000	
0.000066	0.864333	0.850610	70.000000	83.000000	
0.000066	0.886485	0.906179	71.000000	69.000000	
0.000065	0.879605	0.912790	71.000000	74.000000	
0.000065	0.910869	0.871787	72.000000	83.000000	
0.000065	0.868749	0.875917	71.000000	79.000000	
0.000065	0.892227	0.872327	73.000000	82.000000	
0.000064	0.856877	0.864863	79.000000	78.000000	
0.000064	0.887518	0.865149	70.000000	82.000000	
0.000064	0.858600	0.879788	73.000000	77.000000	
0.000063	0.867982	0.912002	79.000000	73.000000	
0.000063	0.881635	0.858795	68.000000	74.000000	
0.000063	0.877063	0.963597	69.000000	65.000000	
0.000062	0.894621	0.866638	68.000000	75.000000	
0.000062	0.872119	0.876612	70.000000	76.000000	
0.000062	0.892769	0.884286	68.000000	80.000000	
0.000062	0.850989	0.888557	75.000000	74.000000	
0.000061	0.868628	0.894808	72.000000	76.000000	
0.000061	0.854161	0.892640	76.000000	77.000000	
0.000061	0.899344	0.851322	71.000000	85.000000	
0.000060	0.838502	0.873277	75.000000	70.000000	
0.000060	0.862932	0.881226	74.000000	73.000000	
0.000060	0.889283	0.865406	71.000000	82.000000	
0.000059	0.875266	0.871303	71.000000	81.000000	
0.000059	0.864945	0.903873	73.000000	72.000000	
0.000059	0.874704	0.876201	70.000000	80.000000	
0.000058	0.877627	0.909741	72.000000	75.000000	
0.000058	0.883210	0.888242	71.000000	75.000000	
0.000058	0.893532	0.839629	65.000000	80.000000	
0.000058	0.898241	0.886221	67.000000	71.000000	
0.000057	0.898525	0.915127	66.000000	75.000000	
0.000057	0.839647	0.865252	73.000000	77.000000	
0.000057	0.858983	0.828790	71.000000	80.000000	
0.000056	0.855993	0.827799	74.000000	81.000000	
0.000056	0.812608	0.843506	85.000000	81.000000	
0.000056	0.868905	0.904571	69.000000	72.000000	
0.000055	0.831276	0.859719	82.000000	85.000000	
0.000055	0.881829	0.872892	72.000000	72.000000	
0.000055	0.838432	0.798014	72.000000	88.000000	
0.000054	0.815475	0.859180	83.000000	82.000000	
0.000054	0.867034	0.840740	72.000000	81.000000	
0.000054	0.837990	0.870803	81.000000	81.000000	
0.000053	0.909174	0.875403	72.000000	80.000000	
0.000053	0.872400	0.846132	77.000000	80.000000	
0.000053	0.893068	0.905223	68.000000	77.000000	
0.000053	0.825977	0.888735	77.000000	78.000000	
0.000052	0.862168	0.871020	69.000000	77.000000	
0.000052	0.861748	0.879968	72.000000	76.000000	
0.000052	0.866685	0.879845	80.000000	73.000000	
0.000051	0.844166	0.912351	75.000000	76.000000	
0.000051	0.875719	0.863286	69.000000	77.000000	
0.000051	0.843335	0.858628	78.000000	79.000000	
0.000050	0.907026	0.833550	70.000000	82.000000	
0.000050	0.810214	0.830222	82.000000	84.000000	
0.000050	0.875144	0.877820	78.000000	82.000000	
0.000049	0.883879	0.852169	75.000000	79.000000	
0.000049	0.826239	0.874561	82.000000	78.000000	
0.000049	0.855901	0.862711	73.000000	79.000000	
0.000048	0.842645	0.869218	81.000000	78.000000	
0.000048	0.837757	0.876211	74.000000	74.000000	
0.000048	0.849668	0.854144	78.000000	84.000000	
0.000048	0.839197	0.882782	74.000000	77.000000	
0.000047	0.813126	0.809780	81.000000	86.000000	
0.000047	0.868148	0.845082	73.000000	79.000000	
0.000047	0.849079	0.852620	70.000000	83.000000	
0.000046	0.836989	0.842419	70.000000	79.000000	
0.000046	0.807439	0.850748	79.000000	84.000000	
0.000046	0.864385	0.815720	73.000000	82.000000	
0.000045	0.799965	0.907115	78.000000	75.000000	
0.000045	0.848661	0.882407	76.000000	75.000000	
0.000045	0.831466	0.827833	73.000000	78.000000	
0.000044	0.810116	0.810558	77.000000	86.000000	
0.000044	0.830603	0.842392	80.000000	76.000000	
0.000044	0.855186	0.819238	78.000000	81.000000	
0.000043	0.854539	0.830088	71.000000	87.000000	
0.000043	0.863932	0.868224	77.000000	80.000000	
0.000043	0.815490	0.841144	82.000000	83.000000	
0.000043	0.860946	0.792312	76.000000	82.000000	
0.000042	0.827675	0.847355	83.000000	84.000000	
0.000042	0.850381	0.838423	75.000000	83.000000	
0.000042	0.865679	0.821620	72.000000	83.000000	
0.000041	0.789353	0.906337	80.000000	76.000000	
0.000041	0.812187	0.850038	81.000000	78.000000	
0.000041	0.820314	0.850866	77.000000	85.000000	
0.000040	0.809628	0.840780	80.000000	83.000000	
0.000040	0.853551	0.849725	70.000000	78.000000	
0.000040	0.854475	0.838419	73.000000	76.000000	
0.000039	0.829621	0.890925	77.000000	74.000000	
0.000039	0.836285	0.850844	76.000000	85.000000	
0.000039	0.807736	0.856266	80.000000	85.000000	
0.000039	0.868386	0.837801	79.000000	84.000000	
0.000038	0.867987	0.826409	78.000000	86.000000	
0.000038	0.832742	0.829951	77.000000	87.000000	
0.000038	0.827969	0.860715	78.000000	81.000000	
0.000037	0.850478	0.861698	77.000000	79.000000	
0.000037	0.817934	0.892125	85.000000	73.000000	
0.000037	0.800835	0.876387	82.000000	81.000000	
0.000036	0.843310	0.840223	79.000000	85.000000	
0.000036	0.826714	0.806916	81.000000	86.000000	
0.000036	0.839872	0.858949	81.000000	80.000000	
0.000036	0.783736	0.807833	83.000000	83.000000	
0.000035	0.818173	0.791947	74.000000	83.000000	
0.000035	0.778573	0.885078	82.000000	75.000000	
0.000035	0.851092	0.890788	73.000000	79.000000	
0.000034	0.826261	0.891341	79.000000	77.000000	
0.000034	0.806677	0.852369	83.000000	80.000000	
0.000034	0.821591	0.866661	77.000000	76.000000	
0.000033	0.856819	0.815814	77.000000	88.000000	
0.000033	0.816547	0.814991	83.000000	85.000000	
0.000033	0.838461	0.837529	78.000000	84.000000	
0.000033	0.838688	0.819859	78.000000	80.000000	
0.000032	0.830872	0.854779	79.000000	80.000000	
0.000032	0.820488	0.862142	75.000000	80.000000	
0.000032	0.844999	0.868951	76.000000	79.000000	
0.000031	0.848465	0.869223	80.000000	82.000000	
0.000031	0.805739	0.857790	78.000000	78.000000	
0.000031	0.805131	0.856148	81.000000	80.000000	
0.000031	0.850552	0.811989	75.000000	84.000000	
0.000030	0.830708	0.832592	80.000000	81.000000	
0.000030	0.774327	0.873588	84.000000	71.000000	
0.000030	0.844946	0.819287	72.000000	86.000000	
0.000029	0.800359	0.840446	84.000000	78.000000	
0.000029	0.798826	0.887557	82.000000	76.000000	
0.000029	0.783715	0.830871	78.000000	79.000000	
0.000028	0.834099	0.817851	80.000000	82.000000	
0.000028	0.800842	0.808637	78.000000	88.000000	
0.000028	0.832948	0.888968	77.000000	84.000000	
0.000028	0.813817	0.871818	82.000000	80.000000	
0.000027	0.774235	0.848486	87.000000	83.000000	
0.000027	0.817551	0.816966	80.000000	83.000000	
0.000027	0.785220	0.840109	85.000000	86.000000	
0.000027	0.823576	0.827099	76.000000	80.000000	
0.000026	0.841611	0.866683	80.000000	77.000000	
0.000026	0.831152	0.823700	79.000000	85.000000	
0.000026	0.821203	0.834173	78.000000	75.000000	
0.000025	0.804324	0.863840	77.000000	74.000000	
0.000025	0.770500	0.860630	79.000000	73.000000	
0.000025	0.817432	0.858118	77.000000	83.000000	
0.000025	0.816750	0.855190	78.000000	79.000000	
0.000024	0.811448	0.876208	74.000000	79.000000	
0.000024	0.800060	0.849139	84.000000	84.000000	
0.000024	0.785153	0.780443	82.000000	89.000000	
0.000024	0.820529	0.822343	80.000000	79.000000	
0.000023	0.836052	0.878159	81.000000	74.000000	
0.000023	0.798012	0.810615	84.000000	79.000000	
0.000023	0.819574	0.838409	82.000000	80.000000	
0.000022	0.824226	0.782006	80.000000	89.000000	
0.000022	0.825814	0.852425	76.000000	78.000000	
0.000022	0.810110	0.809585	76.000000	92.000000	
0.000022	0.829006	0.801505	73.000000	85.000000	
0.000021	0.790060	0.841020	79.000000	81.000000	
0.000021	0.816976	0.837562	84.000000	79.000000	
0.000021	0.835367	0.828351	77.000000	81.000000	
0.000021	0.824383	0.834460	76.000000	81.000000	
0.000020	0.815321	0.830791	86.000000	85.000000	
0.000020	0.848044	0.853113	74.000000	81.000000	
0.000020	0.872965	0.858483	78.000000	80.000000	
0.000020	0.825107	0.851104	80.000000	79.000000	
0.000019	0.803473	0.801447	80.000000	86.000000	
0.000019	0.824543	0.855839	72.000000	77.000000	
0.000019	0.793173	0.837223	83.000000	83.000000	
0.000019	0.843337	0.823932	77.000000	83.000000	
0.000018	0.811623	0.867123	80.000000	81.000000	
0.000018	0.801846	0.839610	81.000000	87.000000	
0.000018	0.829967	0.740948	78.000000	92.000000	
0.000018	0.822180	0.831586	82.000000	83.000000	
0.000017	0.803536	0.809631	79.000000	85.000000	
0.000017	0.836014	0.834219	77.000000	79.000000	
0.000017	0.829797	0.867748	80.000000	81.000000	
0.000017	0.822296	0.853760	83.000000	76.000000	
0.000017	0.859595	0.852717	74.000000	77.000000	
0.000016	0.784345	0.793271	79.000000	86.000000	
0.000016	0.796372	0.802417	82.000000	87.000000	
0.000016	0.833210	0.816491	77.000000	83.000000	
0.000016	0.810557	0.820231	81.000000	79.000000	
0.000015	0.828809	0.794632	80.000000	88.000000	
0.000015	0.851304	0.809565	77.000000	83.000000	
0.000015	0.845138	0.785967	75.000000	90.000000	
0.000015	0.814190	0.805637	81.000000	87.000000	
0.000015	0.797959	0.897540	83.000000	74.000000	
0.000014	0.797047	0.818868	79.000000	86.000000	
0.000014	0.786694	0.804612	78.000000	86.000000	
0.000014	0.775451	0.828255	82.000000	82.000000	
0.000014	0.826404	0.867360	82.000000	77.000000	
0.000013	0.837944	0.826493	77.000000	76.000000	
0.000013	0.814699	0.797725	78.000000	87.000000	
0.000013	0.827099	0.807009	73.000000	84.000000	
0.000013	0.774805	0.842760	80.000000	83.000000	
0.000013	0.829472	0.900075	76.000000	79.000000	
0.000012	0.828757	0.828124	77.000000	85.000000	
0.000012	0.800964	0.824842	79.000000	81.000000	
0.000012	0.758655	0.831761	84.000000	78.000000	
0.000012	0.869926	0.855532	77.000000	77.000000	
0.000012	0.808117	0.814459	77.000000	80.000000	
0.000011	0.815820	0.859953	78.000000	75.000000	
0.000011	0.781016	0.869142	85.000000	77.000000	
0.000011	0.836260	0.823734	85.000000	84.000000	
0.000011	0.847117	0.854296	76.000000	80.000000	
0.000011	0.817372	0.787815	81.000000	86.000000	
0.000010	0.797051	0.835302	78.000000	83.000000	
0.000010	0.788286	0.874050	83.000000	75.000000	
0.000010	0.841587	0.829025	76.000000	85.000000	
0.000010	0.836683	0.828537	80.000000	83.000000	
0.000010	0.806770	0.864484	82.000000	77.000000	
0.000009	0.801556	0.815958	81.000000	87.000000	
0.000009	0.824722	0.787772	83.000000	86.000000	
0.000009	0.816880	0.791290	76.000000	86.000000	
0.000009	0.823101	0.804046	78.000000	85.000000	
0.000009	0.736299	0.818570	89.000000	85.000000	
0.000009	0.836352	0.800282	78.000000	83.000000	
0.000008	0.800389	0.813236	79.000000	85.000000	
0.000008	0.809047	0.805452	79.000000	86.000000	
0.000008	0.860405	0.814084	78.000000	84.000000	
0.000008	0.807329	0.797096	78.000000	89.000000	
0.000008	0.832232	0.824004	80.000000	82.000000	
0.000008	0.770617	0.762104	80.000000	87.000000	
0.000007	0.839465	0.842593	76.000000	83.000000	
0.000007	0.799375	0.790543	75.000000	86.000000	
0.000007	0.815069	0.796169	80.000000	82.000000	
0.000007	0.826232	0.814294	81.000000	87.000000	
0.000007	0.807522	0.915439	79.000000	76.000000	
0.000007	0.840335	0.799239	75.000000	87.000000	
0.000006	0.837290	0.804632	81.000000	81.000000	
0.000006	0.869327	0.818655	70.000000	80.000000	
0.000006	0.821169	0.835964	84.000000	88.000000	
0.000006	0.814734	0.839416	80.000000	82.000000	
0.000006	0.794346	0.823972	80.000000	78.000000	
0.000006	0.809770	0.911817	80.000000	78.000000	
0.000006	0.780566	0.811979	82.000000	79.000000	
0.000005	0.820065	0.851280	79.000000	86.000000	
0.000005	0.749206	0.852359	87.000000	79.000000	
0.000005	0.766543	0.794777	86.000000	83.000000	
0.000005	0.797387	0.788200	81.000000	91.000000	
0.000005	0.763232	0.804801	85.000000	83.000000	
0.000005	0.823454	0.786660	80.000000	87.000000	
0.000005	0.806621	0.800560	81.000000	88.000000	
0.000004	0.833182	0.825558	83.000000	77.000000	
0.000004	0.839230	0.810698	77.000000	85.000000	
0.000004	0.779320	0.818001	87.000000	87.000000	
0.000004	0.798555	0.819481	78.000000	82.000000	
0.000004	0.845400	0.857372	76.000000	78.000000	
0.000004	0.813731	0.862318	85.000000	75.000000	
0.000004	0.842086	0.838588	78.000000	82.000000	
0.000004	0.831771	0.832725	81.000000	83.000000	
0.000003	0.809537	0.799523	77.000000	84.000000	
0.000003	0.765309	0.801912	82.000000	80.000000	
0.000003	0.766130	0.797294	85.000000	87.000000	
0.000003	0.812219	0.773916	81.000000	90.000000	
0.000003	0.818268	0.847302	79.000000	79.000000	
0.000003	0.864370	0.837420	71.000000	79.000000	
0.000003	0.800805	0.814190	82.000000	87.000000	
0.000003	0.797003	0.831456	77.000000	83.000000	
0.000003	0.873854	0.790010	78.000000	84.000000	
0.000003	0.817270	0.794021	81.000000	88.000000	
0.000002	0.781260	0.799164	84.000000	83.000000	
0.000002	0.821424	0.878604	81.000000	83.000000	
0.000002	0.804960	0.822437	81.000000	88.000000	
0.000002	0.833005	0.848451	78.000000	82.000000	
0.000002	0.803393	0.815842	79.000000	82.000000	
0.000002	0.774183	0.819797	87.000000	79.000000	
0.000002	0.793663	0.870745	83.000000	84.000000	
0.000002	0.771871	0.827509	88.000000	83.000000	
0.000002	0.834202	0.831632	73.000000	86.000000	
0.000002	0.762877	0.866724	86.000000	79.000000	
0.000002	0.834064	0.841006	79.000000	85.000000	
0.000002	0.811309	0.852669	80.000000	78.000000	
0.000001	0.805142	0.830393	80.000000	80.000000	
0.000001	0.781478	0.848454	85.000000	79.000000	
0.000001	0.824529	0.825437	76.000000	81.000000	
0.000001	0.729901	0.863783	88.000000	79.000000	
0.000001	0.795490	0.819792	82.000000	82.000000	
0.000001	0.816120	0.783030	78.000000	83.000000	
0.000001	0.889057	0.836386	75.000000	80.000000	
0.000001	0.788940	0.803378	81.000000	84.000000	
0.000001	0.762917	0.822380	86.000000	85.000000	
0.000001	0.776658	0.842864	82.000000	80.000000	
0.000001	0.852640	0.800425	78.000000	85.000000	
0.000001	0.840417	0.816580	79.000000	83.000000	
0.000001	0.791717	0.804915	82.000000	79.000000	
0.000001	0.841718	0.797558	78.000000	86.000000	
0.000001	0.810902	0.834875	81.000000	82.000000	
0.000001	0.814650	0.805050	82.000000	80.000000	
0.000001	0.799674	0.860576	84.000000	84.000000	
0.000000	0.794822	0.822032	84.000000	83.000000	
0.000000	0.808282	0.846865	78.000000	83.000000	
0.000000	0.741019	0.855322	84.000000	79.000000	
0.000000	0.831231	0.747956	80.000000	92.000000	
0.000000	0.860194	0.774815	72.000000	84.000000	
0.000000	0.808551	0.800542	77.000000	86.000000	
0.000000	0.811628	0.829385	81.000000	86.000000	
0.000000	0.802697	0.835534	81.000000	82.000000	
0.000000	0.809780	0.859010	78.000000	84.000000	
0.000000	0.765678	0.846893	84.000000	78.000000	
0.000000	0.794193	0.822873	79.000000	82.000000	
0.000000	0.805596	0.817872	83.000000	83.000000	
0.000000	0.770764	0.857394	86.000000	77.000000	
0.000000	0.793530	0.853626	82.000000	82.000000	
0.000000	0.786739	0.839272	78.000000	79.000000	
0.000000	0.826644	0.812593	79.000000	86.000000	
0.000000	0.817839	0.836756	80.000000	87.000000	
0.000000	0.809734	0.837427	80.000000	78.000000	
0.000000	0.823531	0.819896	82.000000	83.000000	
0.000000	0.818395	0.800328	81.000000	88.000000	
