Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.000768	1.106771	1.005690	52.000000	65.000000	
0.000765	1.150340	0.939726	49.000000	62.000000	
0.000763	1.054945	1.071658	57.000000	60.000000	
0.000760	1.029634	1.153453	58.000000	53.000000	
0.000757	0.982551	0.993383	61.000000	59.000000	
0.000755	0.867866	0.965909	61.000000	62.000000	
0.000752	0.990033	0.959449	57.000000	69.000000	
0.000749	1.052645	0.980276	52.000000	60.000000	
0.000746	1.034259	0.990609	55.000000	66.000000	
0.000744	1.232230	1.075011	51.000000	61.000000	
0.000741	0.877956	1.072083	61.000000	60.000000	
0.000738	1.061949	1.090503	59.000000	57.000000	
0.000735	1.182856	1.047370	49.000000	57.000000	
0.000733	1.085649	1.050882	54.000000	62.000000	
0.000730	1.054724	0.977797	53.000000	66.000000	
0.000727	1.025743	0.931878	55.000000	64.000000	
0.000724	0.996941	0.941003	59.000000	64.000000	
0.000721	0.998060	1.053700	59.000000	63.000000	
0.000719	0.986853	0.978913	68.000000	60.000000	
0.000716	1.036809	1.006173	56.000000	61.000000	
0.000713	1.077761	1.025478	60.000000	60.000000	
0.000710	1.040022	0.996397	59.000000	59.000000	
0.000707	1.085809	1.032599	52.000000	64.000000	
0.000704	1.036279	0.961555	60.000000	60.000000	
0.000701	1.140678	1.034890	53.000000	54.000000	
0.000699	0.993099	0.996585	58.000000	65.000000	
0.000696	1.132817	1.027662	50.000000	50.000000	
0.000693	1.044346	1.080231	59.000000	56.000000	
0.000690	0.953851	1.010462	60.000000	65.000000	
0.000687	0.956445	1.048435	57.000000	63.000000	
0.000684	1.039928	1.142253	52.000000	53.000000	
0.000681	1.088433	1.060540	54.000000	59.000000	
0.000678	1.045287	0.965982	53.000000	65.000000	
0.000675	1.043922	0.923336	55.000000	66.000000	
0.000672	0.968923	0.988130	57.000000	64.000000	
0.000669	1.058126	0.931734	53.000000	61.000000	
0.000666	1.078793	1.083470	61.000000	56.000000	
0.000663	0.939066	1.033994	62.000000	60.000000	
0.000661	1.072444	0.960617	56.000000	69.000000	
0.000658	1.187943	0.979669	53.000000	56.000000	
0.000655	0.993309	0.942857	58.000000	59.000000	
0.000652	1.174548	0.882417	60.000000	71.000000	
0.000649	0.979953	0.961539	62.000000	62.000000	
0.000646	1.030050	0.995053	60.000000	64.000000	
0.000643	0.911560	1.124963	58.000000	53.000000	
0.000640	0.948892	1.025165	60.000000	57.000000	
0.000637	0.916246	0.958713	58.000000	63.000000	
0.000633	1.194399	0.990960	53.000000	66.000000	
0.000630	0.913143	1.044642	63.000000	63.000000	
0.000627	0.867642	0.996515	65.000000	60.000000	
0.000624	1.002185	0.944128	62.000000	61.000000	
0.000621	1.039948	0.959799	59.000000	62.000000	
0.000618	1.103682	0.950349	50.000000	58.000000	
0.000615	0.877651	0.999191	62.000000	57.000000	
0.000612	0.970178	0.945536	54.000000	57.000000	
0.000609	1.093843	0.964040	51.000000	61.000000	
0.000606	1.129984	0.959415	59.000000	61.000000	
0.000603	1.040034	0.949297	55.000000	63.000000	
0.000600	1.015291	0.999952	56.000000	59.000000	
0.000597	0.982382	0.870669	65.000000	62.000000	
0.000594	1.018294	1.149703	57.000000	54.000000	
0.000591	0.968859	0.975664	59.000000	62.000000	
0.000588	1.032136	0.963755	59.000000	63.000000	
0.000584	1.108322	0.965003	60.000000	63.000000	
0.000581	0.983333	0.938074	55.000000	65.000000	
0.000578	1.173041	1.068581	58.000000	58.000000	
0.000575	0.998148	1.062352	61.000000	61.000000	
0.000572	1.114410	0.955286	57.000000	61.000000	
0.000569	1.004402	0.966903	56.000000	59.000000	
0.000566	0.940847	0.980262	64.000000	61.000000	
0.000563	1.060283	0.963184	55.000000	63.000000	
0.000560	0.896955	0.951162	66.000000	58.000000	
0.000556	1.103188	1.052434	56.000000	60.000000	
0.000553	0.974921	1.008152	63.000000	61.000000	
0.000550	1.063937	1.004910	55.000000	63.000000	
0.000547	1.144186	0.950211	54.000000	60.000000	
0.000544	1.142857	0.955870	46.000000	67.000000	
0.000541	1.048184	1.011981	59.000000	62.000000	
0.000538	1.028878	1.093416	53.000000	59.000000	
0.000535	0.987479	0.932415	63.000000	68.000000	
0.000531	0.955020	0.976500	60.000000	59.000000	
0.000528	0.961024	0.940912	57.000000	69.000000	
0.000525	1.012441	1.000962	63.000000	60.000000	
0.000522	0.964422	1.052600	59.000000	62.000000	
0.000519	1.058048	0.976589	55.000000	65.000000	
0.000516	0.984007	0.982254	59.000000	60.000000	
0.000513	0.995681	0.879794	63.000000	65.000000	
0.000509	1.172335	1.008393	51.000000	53.000000	
0.000506	1.240556	1.147718	48.000000	58.000000	
0.000503	1.123394	1.022970	52.000000	60.000000	
0.000500	0.947055	0.956046	54.000000	64.000000	
0.000497	0.978222	0.975589	58.000000	66.000000	
0.000494	0.958653	1.016180	59.000000	58.000000	
0.000491	0.906269	0.920896	63.000000	61.000000	
0.000487	1.031395	1.042609	52.000000	59.000000	
0.000484	0.840683	0.979656	58.000000	59.000000	
0.000481	1.020659	0.888843	57.000000	63.000000	
0.000478	1.035256	0.972764	59.000000	60.000000	
0.000475	0.907322	0.936355	65.000000	68.000000	
0.000472	0.886054	0.954517	72.000000	64.000000	
0.000469	0.902600	0.972365	65.000000	59.000000	
0.000466	1.051350	0.963398	53.000000	62.000000	
0.000462	1.329445	0.968941	51.000000	65.000000	
0.000459	1.176457	0.943954	59.000000	62.000000	
0.000456	1.096771	0.921517	54.000000	67.000000	
0.000453	1.117299	0.974743	58.000000	58.000000	
0.000450	1.282794	0.944420	48.000000	63.000000	
0.000447	0.979688	0.910201	59.000000	61.000000	
0.000444	0.898517	0.947266	64.000000	60.000000	
0.000441	1.156778	0.971132	52.000000	58.000000	
0.000437	0.938397	1.034045	58.000000	57.000000	
0.000434	1.025328	0.959783	57.000000	64.000000	
0.000431	1.021305	0.911476	53.000000	68.000000	
0.000428	1.003898	0.976501	61.000000	58.000000	
0.000425	1.097621	0.912527	55.000000	61.000000	
0.000422	0.949825	0.994139	63.000000	65.000000	
0.000419	1.030607	0.887847	66.000000	63.000000	
0.000416	1.040472	0.803699	62.000000	73.000000	
0.000413	1.061615	0.873174	55.000000	68.000000	
0.000409	0.891443	1.002192	64.000000	63.000000	
0.000406	1.072528	0.956430	51.000000	60.000000	
0.000403	0.860606	0.998801	64.000000	62.000000	
0.000400	0.982061	0.941063	57.000000	60.000000	
0.000397	1.231121	0.931101	47.000000	63.000000	
0.000394	1.027632	0.997878	57.000000	60.000000	
0.000391	0.902118	1.050810	57.000000	56.000000	
0.000388	0.839044	0.970089	60.000000	62.000000	
0.000385	0.989511	0.999585	60.000000	57.000000	
0.000382	1.058704	0.903311	54.000000	68.000000	
0.000379	1.132607	0.999945	63.000000	64.000000	
0.000376	0.869533	0.886359	57.000000	64.000000	
0.000373	0.996494	0.919922	58.000000	63.000000	
0.000370	1.033207	0.896383	57.000000	66.000000	
0.000367	0.858248	0.923553	59.000000	69.000000	
0.000364	0.984468	0.993974	54.000000	59.000000	
0.000361	0.890146	1.010178	57.000000	60.000000	
0.000358	0.926861	0.907375	62.000000	66.000000	
0.000355	0.975499	0.991521	52.000000	59.000000	
0.000352	1.070232	0.941551	55.000000	63.000000	
0.000349	1.106619	1.028420	53.000000	55.000000	
0.000346	1.173184	0.819687	57.000000	67.000000	
0.000343	0.977628	0.909117	60.000000	63.000000	
0.000340	1.102867	0.920850	58.000000	62.000000	
0.000337	0.940111	0.912258	59.000000	63.000000	
0.000334	0.933955	0.935183	66.000000	68.000000	
0.000331	0.917124	0.842454	59.000000	61.000000	
0.000328	0.914693	0.906490	58.000000	64.000000	
0.000325	0.989296	0.879613	58.000000	58.000000	
0.000322	1.067681	0.961201	47.000000	61.000000	
0.000319	1.109085	0.923864	55.000000	63.000000	
0.000316	0.811027	0.985189	61.000000	63.000000	
0.000313	1.042460	1.075696	54.000000	54.000000	
0.000310	1.060057	0.864873	59.000000	65.000000	
0.000307	0.902038	0.986704	63.000000	63.000000	
0.000304	1.109227	0.999784	53.000000	62.000000	
0.000301	0.920762	0.881611	62.000000	62.000000	
0.000299	1.076871	0.955770	57.000000	60.000000	
0.000296	1.015499	0.955591	59.000000	68.000000	
0.000293	1.139672	0.979447	55.000000	64.000000	
0.000290	1.013230	0.976132	56.000000	54.000000	
0.000287	0.951044	0.871635	61.000000	66.000000	
0.000284	1.077205	0.860822	56.000000	67.000000	
0.000282	1.074090	0.837070	61.000000	66.000000	
0.000279	0.963882	0.994504	58.000000	57.000000	
0.000276	1.056661	0.853794	54.000000	69.000000	
0.000273	1.029279	0.826708	55.000000	70.000000	
0.000270	1.010373	0.939650	58.000000	61.000000	
0.000267	1.081170	0.948343	54.000000	64.000000	
0.000265	1.015871	0.891355	49.000000	63.000000	
0.000262	0.961639	1.083099	56.000000	55.000000	
0.000259	1.076531	0.946250	54.000000	67.000000	
0.000256	0.981697	0.935548	58.000000	63.000000	
0.000254	1.077933	0.938240	49.000000	57.000000	
0.000251	0.987154	1.022684	60.000000	66.000000	
0.000248	0.959258	0.948833	58.000000	61.000000	
0.000246	1.095639	0.923736	57.000000	61.000000	
0.000243	0.918720	0.993453	58.000000	66.000000	
0.000240	0.811314	0.783841	64.000000	74.000000	
0.000237	0.982097	0.864285	57.000000	63.000000	
0.000235	0.920147	0.919425	55.000000	66.000000	
0.000232	0.980976	0.881565	53.000000	64.000000	
0.000230	1.034150	0.928951	54.000000	74.000000	
0.000227	1.047330	0.908711	49.000000	64.000000	
0.000224	0.924167	0.945929	61.000000	57.000000	
0.000222	0.881974	1.001073	62.000000	57.000000	
0.000219	1.206645	0.837360	47.000000	67.000000	
0.000216	1.022651	0.885681	53.000000	59.000000	
0.000214	1.171515	0.943639	60.000000	57.000000	
0.000211	1.108890	0.993285	57.000000	56.000000	
0.000209	1.020310	0.835833	64.000000	65.000000	
0.000206	1.125931	0.930979	55.000000	63.000000	
0.000204	1.004314	0.812410	57.000000	66.000000	
0.000201	1.022111	1.010886	56.000000	57.000000	
0.000199	0.903473	0.920226	56.000000	63.000000	
0.000196	1.149700	0.907999	50.000000	64.000000	
0.000194	0.811868	0.914246	59.000000	67.000000	
0.000191	0.861007	0.846045	63.000000	71.000000	
0.000189	0.973230	0.880547	57.000000	64.000000	
0.000186	0.954431	0.795181	62.000000	72.000000	
0.000184	0.955732	0.933340	58.000000	65.000000	
0.000181	0.992314	0.901997	61.000000	66.000000	
0.000179	0.974926	0.895037	57.000000	62.000000	
0.000177	0.966202	0.869453	61.000000	65.000000	
0.000174	0.942850	0.851259	59.000000	62.000000	
0.000172	1.108524	0.891282	58.000000	59.000000	
0.000169	1.000071	0.916353	53.000000	58.000000	
0.000167	1.013465	1.015193	56.000000	60.000000	
0.000165	1.030754	0.996259	57.000000	65.000000	
0.000162	1.141412	0.943293	52.000000	64.000000	
0.000160	0.976841	0.909938	63.000000	64.000000	
0.000158	1.016621	1.010266	60.000000	58.000000	
0.000156	1.224954	1.014418	50.000000	59.000000	
0.000153	0.988572	0.866663	61.000000	61.000000	
0.000151	1.090998	0.847561	58.000000	70.000000	
0.000149	1.026553	0.941235	58.000000	61.000000	
0.000147	0.962926	0.904740	63.000000	63.000000	
0.000144	1.063672	0.804235	58.000000	61.000000	
0.000142	1.124315	0.979535	53.000000	53.000000	
0.000140	1.041812	1.001234	53.000000	60.000000	
0.000138	1.081293	0.948032	59.000000	58.000000	
0.000136	0.919416	0.985814	56.000000	54.000000	
0.000133	0.900630	0.946579	56.000000	63.000000	
0.000131	0.864028	1.006827	68.000000	57.000000	
0.000129	0.828936	0.934908	60.000000	67.000000	
0.000127	0.955960	0.953983	61.000000	63.000000	
0.000125	1.152533	0.952500	50.000000	65.000000	
0.000123	0.938696	0.805100	60.000000	73.000000	
0.000121	0.884888	0.877543	65.000000	61.000000	
0.000119	1.047017	0.921934	51.000000	65.000000	
0.000117	0.880299	0.850328	61.000000	66.000000	
0.000115	0.912948	0.830471	56.000000	70.000000	
0.000113	1.078639	0.873902	55.000000	66.000000	
0.000111	0.850424	0.944392	61.000000	61.000000	
0.000109	0.881654	0.950167	67.000000	63.000000	
0.000107	1.059148	0.888967	56.000000	62.000000	
0.000105	0.903507	0.924102	62.000000	63.000000	
0.000103	1.154986	0.834892	54.000000	60.000000	
0.000101	0.781207	0.954279	60.000000	61.000000	
0.000099	0.983773	0.941149	54.000000	61.000000	
0.000097	0.965986	0.894099	58.000000	65.000000	
0.000096	1.002658	0.998084	63.000000	62.000000	
0.000094	0.942726	0.991954	61.000000	60.000000	
0.000092	1.047687	0.852466	52.000000	68.000000	
0.000090	1.046854	0.921025	57.000000	64.000000	
0.000088	0.935676	0.929481	60.000000	61.000000	
0.000087	1.118429	0.890677	49.000000	66.000000	
0.000085	1.023021	0.939595	53.000000	61.000000	
0.000083	1.165368	0.894970	52.000000	66.000000	
0.000081	1.050091	0.866776	50.000000	68.000000	
0.000080	1.127074	0.824810	52.000000	66.000000	
0.000078	0.984591	0.969255	55.000000	59.000000	
0.000076	1.028415	0.947852	58.000000	63.000000	
0.000075	0.843217	0.937571	64.000000	62.000000	
0.000073	1.036426	0.885553	59.000000	71.000000	
0.000071	0.966763	0.870822	54.000000	60.000000	
0.000070	1.058306	1.043472	54.000000	57.000000	
0.000068	1.055565	0.895265	56.000000	64.000000	
0.000067	1.002968	0.837207	58.000000	66.000000	
0.000065	0.868406	0.931470	59.000000	66.000000	
0.000063	0.937782	0.803869	57.000000	66.000000	
0.000062	0.936205	0.822666	64.000000	61.000000	
0.000060	0.914407	0.846193	60.000000	67.000000	
0.000059	0.950054	0.979952	56.000000	57.000000	
0.000057	0.977796	0.915898	64.000000	62.000000	
0.000056	1.027567	0.938762	54.000000	66.000000	
0.000055	0.924296	0.834197	56.000000	66.000000	
0.000053	1.210356	0.942137	52.000000	70.000000	
0.000052	0.883487	0.921542	63.000000	63.000000	
0.000050	0.891877	0.957203	60.000000	60.000000	
0.000049	0.965129	0.887424	60.000000	66.000000	
0.000048	0.937629	0.908718	65.000000	65.000000	
0.000046	0.915578	0.926794	68.000000	63.000000	
0.000045	1.114905	0.958104	43.000000	60.000000	
0.000044	0.972519	0.873384	58.000000	67.000000	
0.000042	0.954083	0.834361	57.000000	61.000000	
0.000041	0.939870	0.955509	60.000000	62.000000	
0.000040	0.979482	0.896202	58.000000	71.000000	
0.000039	1.071054	0.848195	53.000000	67.000000	
0.000038	0.987893	1.031691	59.000000	65.000000	
0.000036	0.983592	0.974108	59.000000	52.000000	
0.000035	0.947688	0.909505	65.000000	65.000000	
0.000034	0.893505	0.943603	60.000000	64.000000	
0.000033	0.855059	0.845491	62.000000	73.000000	
0.000032	1.097859	0.894677	56.000000	66.000000	
0.000031	0.898462	0.937164	64.000000	63.000000	
0.000030	1.024640	0.977203	57.000000	62.000000	
0.000029	1.108069	0.978052	50.000000	60.000000	
0.000028	1.132883	0.928845	59.000000	65.000000	
0.000027	1.001620	0.871308	60.000000	58.000000	
0.000026	1.160164	0.839609	58.000000	63.000000	
0.000025	0.879112	0.896398	59.000000	64.000000	
0.000024	1.117269	0.923027	58.000000	62.000000	
0.000023	1.063843	0.853747	58.000000	63.000000	
0.000022	0.830810	0.966751	64.000000	61.000000	
0.000021	0.990264	0.910730	54.000000	63.000000	
0.000020	0.946687	0.932939	56.000000	60.000000	
0.000019	0.862208	0.937130	60.000000	60.000000	
0.000018	0.962429	0.929811	58.000000	68.000000	
0.000017	1.054253	0.869610	51.000000	65.000000	
0.000017	0.918197	0.982712	60.000000	56.000000	
0.000016	0.990534	0.891537	59.000000	64.000000	
0.000015	0.970713	0.767883	55.000000	69.000000	
0.000014	0.923764	0.769044	62.000000	66.000000	
0.000014	1.023795	0.875656	63.000000	66.000000	
0.000013	1.035862	0.878859	63.000000	67.000000	
0.000012	0.891457	0.840651	56.000000	66.000000	
0.000011	1.072181	0.953416	52.000000	58.000000	
0.000011	0.937585	0.937501	65.000000	62.000000	
0.000010	1.022097	0.892641	60.000000	63.000000	
0.000010	0.890373	0.873578	66.000000	70.000000	
0.000009	0.892930	0.854596	64.000000	66.000000	
0.000008	0.979893	0.920025	60.000000	65.000000	
0.000008	1.083895	0.904992	56.000000	66.000000	
0.000007	1.083923	0.970413	55.000000	57.000000	
0.000007	0.978112	0.891514	54.000000	61.000000	
0.000006	0.980118	0.995475	57.000000	62.000000	
0.000006	0.872416	0.903316	56.000000	65.000000	
0.000005	0.892926	0.979796	58.000000	59.000000	
0.000005	1.045032	0.839123	59.000000	67.000000	
0.000004	0.938759	0.875617	59.000000	65.000000	
0.000004	0.956846	0.774114	61.000000	71.000000	
0.000004	0.831119	0.808838	61.000000	65.000000	
0.000003	1.023426	0.989393	51.000000	58.000000	
0.000003	0.938234	0.938018	60.000000	57.000000	
0.000003	0.849601	0.973237	61.000000	64.000000	
0.000002	0.941332	0.860158	64.000000	67.000000	
0.000002	0.906231	0.939077	62.000000	65.000000	
0.000002	1.002015	0.934650	56.000000	66.000000	
0.000002	1.224056	0.911106	58.000000	63.000000	
0.000001	0.960604	0.809199	67.000000	67.000000	
0.000001	0.899933	0.901382	56.000000	62.000000	
0.000001	0.754416	0.909094	66.000000	67.000000	
0.000001	1.035799	0.931027	57.000000	63.000000	
0.000001	0.995823	1.004590	57.000000	66.000000	
0.000000	1.001773	0.906293	57.000000	61.000000	
0.000000	0.985286	0.963174	60.000000	63.000000	
0.000000	1.108342	0.912925	50.000000	65.000000	
0.000000	0.921700	0.966792	55.000000	61.000000	
0.000000	1.106400	0.890057	49.000000	64.000000	
0.000000	1.036431	0.994296	56.000000	58.000000	
