Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.000147	1.136673	1.143065	52.000000	52.000000	
0.000141	1.133864	1.139168	52.000000	52.000000	
0.000136	1.139162	1.144872	52.000000	52.000000	
0.000130	1.137659	1.144415	52.000000	52.000000	
0.000125	1.138193	1.131298	52.000000	52.000000	
0.000120	1.144741	1.141799	52.000000	52.000000	
0.000115	1.124267	1.153709	52.000000	52.000000	
0.000110	1.140029	1.135429	52.000000	52.000000	
0.000105	1.137981	1.150624	52.000000	52.000000	
0.000100	1.146025	1.143242	52.000000	52.000000	
0.000096	1.134706	1.137746	52.000000	52.000000	
0.000091	1.135624	1.128722	52.000000	52.000000	
0.000087	1.155465	1.154455	52.000000	52.000000	
0.000082	1.137777	1.140359	52.000000	52.000000	
0.000078	1.141467	1.135491	52.000000	52.000000	
0.000074	1.133501	1.143190	52.000000	52.000000	
0.000070	1.140817	1.145343	52.000000	52.000000	
0.000066	1.139202	1.140609	52.000000	52.000000	
0.000062	1.134392	1.140952	52.000000	52.000000	
0.000058	1.134205	1.133448	52.000000	52.000000	
0.000055	1.139288	1.135302	52.000000	52.000000	
0.000051	1.132064	1.134091	52.000000	52.000000	
0.000048	1.140074	1.138569	52.000000	52.000000	
0.000044	1.135079	1.146804	52.000000	52.000000	
0.000041	1.135885	1.140100	52.000000	52.000000	
0.000038	1.132382	1.137216	52.000000	52.000000	
0.000035	1.136081	1.129677	52.000000	52.000000	
0.000032	1.129805	1.147689	52.000000	52.000000	
0.000030	1.134261	1.143742	52.000000	52.000000	
0.000027	1.137633	1.140237	52.000000	52.000000	
0.000025	1.141249	1.137994	52.000000	52.000000	
0.000022	1.144076	1.136987	52.000000	52.000000	
0.000020	1.139740	1.140747	52.000000	52.000000	
0.000018	1.133216	1.142451	52.000000	52.000000	
0.000016	1.133023	1.134828	52.000000	52.000000	
0.000014	1.138799	1.144264	52.000000	52.000000	
0.000012	1.139900	1.143733	52.000000	52.000000	
0.000010	1.141939	1.138933	52.000000	52.000000	
0.000009	1.133415	1.136878	52.000000	52.000000	
0.000008	1.133109	1.142902	52.000000	52.000000	
0.000006	1.134130	1.144014	52.000000	52.000000	
0.000005	1.137181	1.153083	52.000000	52.000000	
0.000004	1.128614	1.137655	52.000000	52.000000	
0.000003	1.133527	1.146793	52.000000	52.000000	
0.000002	1.136234	1.142127	52.000000	52.000000	
0.000002	1.135620	1.137698	52.000000	52.000000	
0.000001	1.138302	1.146491	52.000000	52.000000	
0.000001	1.135465	1.138059	52.000000	52.000000	
0.000000	1.138837	1.140632	52.000000	52.000000	
0.000000	1.132718	1.138611	52.000000	52.000000	
